component,RSL,RSLsd,yearBP,siteID,model_ranking
1,-1792.68268706743,1619.1468278974,4871,2,0
1,-8736.95251000021,1160.28169557554,7915,2,0
1,325.15259495005,1740.04663121533,684,2,0
1,-610.634006504901,1356.61489706619,3250,2,0
1,-2809.30132034607,1619.57636035916,5291,2,0
1,-3973.11245887121,1582.32199782123,6010,2,0
1,-4820.73799401661,1419.1583054622,6953,2,0
1,-5346.14716836577,1336.28929288026,7165,2,0
1,-7135.41155288974,1036.47586360354,7627,2,0
1,-9756.45426375465,1340.56941752134,8075,2,0
1,-650.838129544631,1640.49328661248,2720,2,0
1,-710.71275023371,1398.40513068695,4205,2,0
1,-765.39361739438,1430.14797143064,4251,2,0
1,-88396.8884708708,2161.39711148695,14082,2,0
1,-93155.9588260807,2147.78985518361,14295,2,0
1,-92299.0407111321,2147.24080219024,14255,2,0
1,-95462.1644960648,2166.08986685869,14408,2,0
1,-95225.6883046476,2162.66712588882,14396,2,0
1,-97909.1674484813,2234.35851286347,14539,2,0
1,-112227.993690123,2153.86696779324,18116,2,0
1,-112385.518157389,2147.40577252011,18174,2,0
1,-113305.777330658,2153.26667683376,18448,2,0
1,-112515.533921385,2144.71749974518,18218,2,0
1,-112391.236783666,2147.24407828979,18176,2,0
1,-113671.949611957,2163.92629185913,18549,2,0
1,-114261.763162052,2185.99635066511,18746,2,0
1,-114336.316647336,2189.54004099431,18783,2,0
1,-114190.829834394,2182.90435934723,18716,2,0
1,-114374.734905628,2191.56722054968,18806,2,0
1,-60617.1528147925,2332.99538051252,12002,2,0
1,-61906.8201187403,2207.15583895978,12203,2,0
1,-61702.3543322854,2218.56593671363,12170,2,0
1,-66013.2831556982,2171.48587923446,12798,2,0
1,-66425.8348794196,2168.56618716338,12844,2,0
1,-67921.8066446702,2160.17215253465,12993,2,0
1,-69020.018158003,2157.12772991275,13088,2,0
1,-70191.6899913998,2156.45926887396,13179,2,0
1,-76473.4103796694,2171.00832692961,13555,2,0
1,-76854.8762142591,2172.06717822661,13574,2,0
1,-76935.9229322614,2172.28825040134,13578,2,0
1,-78054.2651392912,2175.14786889551,13632,2,0
1,-111555.092705079,2472.23329593548,17580,2,0
1,-98504.1085234641,2262.86515061197,14573,2,0
1,-113159.667615227,2149.79044917537,18408,2,0
1,358.674469235353,1572.74760079584,-68,3,0
1,407.189341671765,1566.05212198982,14,3,0
1,420.789038271178,1568.25213888282,43,3,0
1,430.002167278435,1571.15989456165,65.5,3,0
1,437.537630674895,1574.6701894208,86.5125,3,0
1,443.880305162165,1578.71794943394,106.975,3,0
1,452.769425909035,1587.20962922423,143.5,3,0
1,460.942984611262,1621.50166761631,261.05,3,0
1,455.067414280493,1638.82641471093,314.525,3,0
1,447.07901938865,1652.06293876445,354.925,3,0
1,438.904919899534,1662.3292073446,386.4875,3,0
1,427.025022045244,1674.45940432272,424.5125,3,0
1,415.885043346323,1684.04171860275,455.475,3,0
1,402.145669431426,1694.28666374734,489.9125,3,0
1,380.047144584358,1708.22623352206,540.0125,3,0
1,359.290261502378,1719.23322669125,583.5125,3,0
1,305.617020719685,1740.99713878435,688.9375,3,0
1,225.799838516396,1759.91383070896,847.125,3,0
1,134.079496953636,1763.25017661363,1074,3,0
1,85.9287245967425,1753.02122484601,1254.55,3,0
1,52.5545680178329,1737.59005418854,1438.0125,3,0
1,39.501557413023,1731.23589587447,1516.4625,3,0
1,28.8956512399018,1727.05224361556,1574.9625,3,0
1,14.8787657087669,1723.06110858429,1641.5375,3,0
1,-1.85265716770664,1720.06261862529,1706.475,3,0
1,-46.6371215954423,1716.9354446618,1831.4875,3,0
1,-164.216266812291,1719.02647712354,2025.0375,3,0
1,-454.750419267453,1729.72394230249,2292.0375,3,0
1,-752.302941611502,1730.89555432291,2489.5125,3,0
1,-874.282135684509,1728.00134849606,2566.0125,3,0
1,-959.665034746751,1724.97535244969,2620.5,3,0
1,-1027.93837980833,1722.08669380142,2665.525,3,0
1,-1097.33468177076,1718.86335015443,2713.5,3,0
1,-1149.07910790993,1716.38297973749,2751.4125,3,0
1,-1206.39949864056,1713.70719047822,2796.5125,3,0
1,-1257.26265317667,1711.5652082542,2840.475,3,0
1,-1312.76591221476,1709.75415004966,2895,3,0
1,-1421.59512155736,1709.94886635572,3050.05,3,0
1,-1452.38214718597,1711.97921165291,3136.4625,3,0
1,-1460.56507480284,1712.82218746459,3176.9625,3,0
1,-1466.81236533355,1713.50291288218,3241.4625,3,0
1,-1466.58997293003,1713.00161149645,3303.5,3,0
1,-1464.27967914147,1712.04051486627,3340.9625,3,0
1,-1461.58117698459,1710.89943008737,3370.9375,3,0
1,-1458.95603508968,1709.72258395785,3395.5,3,0
1,-1455.58826783346,1708.09790209308,3424,3,0
1,-1452.54523906345,1706.50523897778,3448.3625,3,0
1,-1448.96979483636,1704.45996899972,3476.475,3,0
1,-1445.09330968838,1701.98640086034,3507.4875,3,0
1,-1440.45799054811,1698.55651216918,3547.35,3,0
1,-1435.92654174939,1694.38728830123,3593.4875,3,0
1,-1433.51971615152,1691.51383431714,3624.9875,3,0
1,-1431.95348654781,1689.04634537134,3652.4375,3,0
1,-1431.24763296265,1687.54778974623,3669.4875,3,0
1,-1430.52273987513,1685.00981916218,3699.3875,3,0
1,-1430.41146707209,1683.22725343937,3721.4625,3,0
1,-1430.56128589064,1681.95462290722,3737.95,3,0
1,-1430.85539692873,1680.87788764193,3752.4875,3,0
1,-1431.59819242964,1679.30605550673,3774.9125,3,0
1,-1433.14732141467,1677.35171368226,3805.4375,3,0
1,-1434.70418418711,1676.02521821398,3828.4875,3,0
1,-1437.00860171719,1674.5970152054,3856.425,3,0
1,-1439.12773560639,1673.61427303064,3878.425,3,0
1,-1442.53604246164,1672.4481388693,3909.325,3,0
1,-1449.9177996777,1670.9741049456,3964.9625,3,0
1,-1467.21684069,1670.13660771057,4062.9625,3,0
1,-1485.31951407203,1670.5618591216,4137.85,3,0
1,-1501.84450460598,1671.10310891033,4191.45,3,0
1,-1514.98445929587,1671.46088695208,4227.425,3,0
1,-1538.0388542572,1671.85721774704,4280.9125,3,0
1,-1558.66782812355,1671.98185489901,4321.525,3,0
1,-1577.52043729229,1671.94548287959,4354.4125,3,0
1,-1595.83452954376,1671.80505646159,4383.425,3,0
1,-1612.90078311833,1671.60302670656,4408.3875,3,0
1,-1632.46336406656,1671.30708915594,4435,3,0
1,-1646.50951265497,1671.06204436012,4453,3,0
1,-1673.1052077082,1670.54222372728,4484.975,3,0
1,-1700.3633609931,1669.95465797185,4515.375,3,0
1,-1721.38385322643,1669.47454773483,4537.4625,3,0
1,-1750.55754132848,1668.77939413121,4566.475,3,0
1,-1785.38117293268,1667.91495512602,4599,3,0
1,-1839.6517188712,1666.50426870987,4645.975,3,0
1,-1895.46702945326,1664.97375008164,4690.4875,3,0
1,-2038.612052212,1660.64455468276,4791.55,3,0
1,-2327.98084487021,1650.50514303826,4958.525,3,0
1,-2503.82376741525,1644.34401344354,5045.05,3,0
1,-2568.38757109269,1642.25164617809,5074.9875,3,0
1,-2624.77628025506,1640.5329111054,5100.5125,3,0
1,-2668.55630672397,1639.27819226288,5119.9875,3,0
1,-2714.04702523863,1638.05505419849,5139.95,3,0
1,-2768.39319120068,1636.70938071952,5163.4875,3,0
1,-2856.3009508634,1634.81749623527,5201,3,0
1,-2909.59517763602,1633.85107842889,5223.5,3,0
1,-2950.10456832871,1633.21052266462,5240.525,3,0
1,-2981.0710278945,1632.77643192767,5253.5125,3,0
1,-3003.73895214824,1632.48929321114,5263.0125,3,0
1,-3026.37846165337,1632.22847695328,5272.5,3,0
1,-3051.39196047699,1631.97037532012,5282.9875,3,0
1,-3064.52943636617,1631.84747727662,5288.5,3,0
1,-3083.57666694699,1631.68461704544,5296.5,3,0
1,-3105.00044556661,1631.52312713371,5305.5125,3,0
1,-3153.48601949634,1631.24121117764,5325.9875,3,0
1,-3227.37856031628,1631.02847629605,5357.5,3,0
1,-3256.39425104251,1631.01362076717,5370.0125,3,0
1,-3281.69083166169,1631.0308552802,5381,3,0
1,-3294.31239672424,1631.04968286634,5386.5125,3,0
1,-3306.7707155901,1631.07471379941,5391.975,3,0
1,-3314.81186226755,1631.09430296825,5395.5125,3,0
1,-3333.95903420309,1631.15126070906,5403.975,3,0
1,-3348.57708709314,1631.2043685342,5410.475,3,0
1,-3368.68381566508,1631.29056774938,5419.475,3,0
1,-3382.0538615617,1631.35588750735,5425.5,3,0
1,-3389.84148491127,1631.39691935957,5429.025,3,0
1,-3406.24116881192,1631.48977649395,5436.4875,3,0
1,-3416.04474917566,1631.54951762975,5440.975,3,0
1,-3428.02619654639,1631.62651360793,5446.4875,3,0
1,-3436.73096116399,1631.6852703324,5450.5125,3,0
1,-3452.85064230906,1631.79963979906,5458.0125,3,0
1,-3466.71299186116,1631.90361460374,5464.5125,3,0
1,-3477.25375165837,1631.98593899803,5469.4875,3,0
1,-3504.55858554225,1632.21077720233,5482.5125,3,0
1,-3535.38789178757,1632.48146585689,5497.475,3,0
1,-3560.73927443102,1632.71388205411,5510,3,0
1,-3582.65337317111,1632.9190255098,5521,3,0
1,-3620.77617023373,1633.2773138107,5540.55,3,0
1,-3717.76354171894,1634.08789252451,5593,3,0
1,-3880.60929991398,1634.13550244192,5692.025,3,0
1,-3991.34105937462,1631.96900033026,5769.0125,3,0
1,-4048.27762931865,1629.741747782,5811.9875,3,0
1,-4073.80634892546,1628.44811426985,5832.025,3,0
1,-4098.14269381389,1627.03285600954,5851.575,3,0
1,-4128.31153941806,1625.02304972074,5876.425,3,0
1,-4149.81988750771,1623.41437125846,5894.5625,3,0
1,-4174.18264192902,1621.41512686924,5915.5375,3,0
1,-4197.43171478622,1619.33415319191,5935.9875,3,0
1,-4223.58895718446,1616.79780960148,5959.5125,3,0
1,-4249.06478828983,1614.14130541689,5982.9625,3,0
1,-4274.60099854693,1611.31247745806,6007.0125,3,0
1,-4311.78326262953,1606.94944343996,6043.025,3,0
1,-4354.63362944685,1601.69103101205,6086,3,0
1,-4381.30385853956,1598.3844944229,6113.525,3,0
1,-4410.22618010081,1594.85791547062,6144,3,0
1,-4437.72084746836,1591.64320877548,6173.5,3,0
1,-4484.44119287422,1586.71761821186,6224.4875,3,0
1,-4567.38631063467,1580.50262666971,6315.5375,3,0
1,-4623.79412819957,1578.41876917155,6376,3,0
1,-4648.20837325882,1578.01363998218,6401.5125,3,0
1,-4664.2121094279,1577.89042370349,6417.9875,3,0
1,-4685.39600889711,1577.88184784602,6439.475,3,0
1,-4709.53959697485,1578.05929055424,6463.5,3,0
1,-4719.73083748017,1578.18603740472,6473.4875,3,0
1,-4730.04475211864,1578.34181719087,6483.5,3,0
1,-4738.8803662844,1578.49532975964,6492,3,0
1,-4745.16307687433,1578.6147270687,6498,3,0
1,-4755.16481336346,1578.82082151009,6507.475,3,0
1,-4760.99063871382,1578.94929250963,6512.95,3,0
1,-4769.63433907833,1579.14989317683,6521.0125,3,0
1,-4776.09155558003,1579.30696206117,6526.9875,3,0
1,-4783.72831038153,1579.49985383574,6534,3,0
1,-4791.92727245344,1579.71445214074,6541.4625,3,0
1,-4800.27385874419,1579.93979151063,6548.9875,3,0
1,-4867.73141170526,1581.89167505923,6606.975,3,0
1,-4941.78342670808,1583.96687567911,6664.4875,3,0
1,-5029.34298852785,1585.9800970433,6724.5,3,0
1,-5076.16990382969,1586.83015804089,6753.4875,3,0
1,-5083.72833103873,1586.95321209341,6757.9875,3,0
1,-5099.08547692047,1587.19164513311,6766.9875,3,0
1,-5158.25534818554,1587.9745950045,6800.0125,3,0
1,-5254.44552223943,1588.85714081622,6848.9875,3,0
1,-5320.68203136232,1589.24785372517,6880,3,0
1,-5331.74829236511,1589.29961475068,6885,3,0
1,-5337.26574645378,1589.32412309119,6887.475,3,0
1,-5339.55843365891,1589.33412061075,6888.5,3,0
1,-5344.04491275316,1589.3531895715,6890.5,3,0
1,-5346.29456651956,1589.36251231323,6891.5,3,0
1,-5347.42099609692,1589.36715407511,6892,3,0
1,-5351.93739307206,1589.38541322748,6894,3,0
1,-5355.33589606965,1589.39888503518,6895.5,3,0
1,-5359.85369278304,1589.4162594122,6897.4875,3,0
1,-5362.13316346752,1589.42481063347,6898.4875,3,0
1,-5363.33159039542,1589.4293601685,6899.0125,3,0
1,-5367.87911858549,1589.44594327619,6901,3,0
1,-5371.32233896572,1589.45822329518,6902.5,3,0
1,-5372.47220385354,1589.46231007387,6903,3,0
1,-5377.05341329472,1589.47811522977,6904.9875,3,0
1,-5379.42260081787,1589.48606484905,6906.0125,3,0
1,-5412.22693328233,1589.58519718079,6920.0125,3,0
1,-5499.01699724002,1589.76589871861,6955.4875,3,0
1,-5639.60538769001,1589.94347898741,7009,3,0
1,-5737.6212144983,1590.08518735721,7044,3,0
1,-5756.30171516025,1590.11992004236,7050.4875,3,0
1,-5773.75584594207,1590.155308148,7056.5,3,0
1,-5794.24723085389,1590.20096712977,7063.5,3,0
1,-5801.68365009129,1590.21868613975,7066.025,3,0
1,-5811.91970358929,1590.2441499213,7069.4875,3,0
1,-5816.44213777175,1590.25582298483,7071.0125,3,0
1,-5819.37520545581,1590.26345106027,7072,3,0
1,-5822.34908812074,1590.27131887418,7073,3,0
1,-5825.36392288655,1590.27947222924,7074.0125,3,0
1,-5834.28168743709,1590.30411652274,7077,3,0
1,-5835.81483415468,1590.30852028635,7077.5125,3,0
1,-5840.27020270843,1590.321313895,7079,3,0
1,-5846.27350995364,1590.33888623189,7081,3,0
1,-5852.25393736968,1590.3569729401,7082.9875,3,0
1,-5856.7771244063,1590.37102258801,7084.4875,3,0
1,-5861.34641039092,1590.38538345213,7086,3,0
1,-5864.37205874268,1590.3951118458,7087,3,0
1,-5870.39647767739,1590.41473766355,7088.9875,3,0
1,-5873.47111684643,1590.42499107412,7090,3,0
1,-5884.12857497716,1590.46159780483,7093.5,3,0
1,-5904.15587799111,1590.53468020998,7100.0375,3,0
1,-5986.86605960689,1590.90326066437,7126.5125,3,0
1,-6228.33511556033,1592.65830628854,7199.5,3,0
1,-6475.42875645682,1595.50693717597,7268.5,3,0
1,-6608.12691330491,1597.42437736542,7303.5,3,0
1,-6680.34073938057,1598.56729381072,7322,3,0
1,-6743.97111816844,1599.62780342503,7338,3,0
1,-6814.82615988934,1600.86407974428,7355.5,3,0
1,-6971.11646789685,1603.78305691719,7393,3,0
1,-7065.84808357153,1605.67278867369,7415.05,3,0
1,-7133.45954278065,1607.07471184146,7430.5,3,0
1,-7184.37989754602,1608.15924881433,7441.9875,3,0
1,-7222.46480391175,1608.98646456737,7450.5,3,0
1,-7262.99474814441,1609.88178476571,7459.4875,3,0
1,-7301.79465974215,1610.7535618934,7468.025,3,0
1,-7347.66195671493,1611.80260567474,7478.0375,3,0
1,-7396.0583198159,1612.93153414434,7488.5125,3,0
1,-7430.96053375024,1613.7598309623,7496.0125,3,0
1,-7458.91195948888,1614.43180792011,7501.9875,3,0
1,-7494.29404693283,1615.2936177851,7509.5125,3,0
1,-7529.81181704346,1616.17165287031,7517.025,3,0
1,-7548.62206041766,1616.64186475412,7520.9875,3,0
1,-7577.20214536926,1617.36338420172,7526.9875,3,0
1,-7617.94633945916,1618.40693838267,7535.5,3,0
1,-7653.96797002619,1619.34445888616,7542.9875,3,0
1,-7731.54705640022,1621.41257398096,7559,3,0
1,-7765.68127025617,1622.34433184017,7566,3,0
1,-7785.18216024153,1622.88272562622,7569.9875,3,0
1,-7797.4900434739,1623.22493048329,7572.5,3,0
1,-7814.72255985346,1623.70711359678,7576.0125,3,0
1,-7844.16551789641,1624.53916700305,7582,3,0
1,-7868.75432925578,1625.24229247465,7586.9875,3,0
1,-7886.0428158748,1625.74108178909,7590.4875,3,0
1,-7898.46991296392,1626.10203719833,7593,3,0
1,-7915.80366049381,1626.60875039928,7596.5,3,0
1,-7940.61012321711,1627.34062081156,7601.5,3,0
1,-7958.00451458665,1627.85862832155,7605,3,0
1,-7982.89488063008,1628.60675335388,7610,3,0
1,-8010.32834707294,1629.44084352217,7615.5,3,0
1,-8042.69450254459,1630.43806189412,7621.975,3,0
1,-8065.23076344468,1631.14089911502,7626.475,3,0
1,-8128.06615059031,1633.13805978242,7638.9875,3,0
1,-8193.59816294303,1635.28105945889,7651.9875,3,0
1,-8234.10471633961,1636.63716330248,7660,3,0
1,-8274.69410017226,1638.02044962134,7668.0125,3,0
1,-8302.60155854141,1638.98595872087,7673.5125,3,0
1,-8338.10837321216,1640.23139699565,7680.5,3,0
1,-8383.86005295161,1641.86474945214,7689.4875,3,0
1,-8422.17141495552,1643.25726912229,7697,3,0
1,-8462.9713796298,1644.76525815093,7704.9875,3,0
1,-8493.66328934766,1645.91676881017,7710.9875,3,0
1,-8537.27139581414,1647.57810232765,7719.5,3,0
1,-8629.66338761523,1651.19596715955,7737.4875,3,0
1,-8720.00305329449,1654.86143646975,7755.0125,3,0
1,-8774.28718157485,1657.12414700015,7765.5125,3,0
1,-8818.38614733424,1658.99513494047,7774.025,3,0
1,-8878.03003267245,1661.57182722503,7785.5125,3,0
1,-8919.59539400972,1663.39837205752,7793.5,3,0
1,-8992.77471613465,1666.67445486202,7807.525,3,0
1,-9071.20416883985,1670.26893777721,7822.5,3,0
1,-9189.66699798731,1675.8546701642,7845,3,0
1,-9247.81158791622,1678.66209296214,7855.9875,3,0
1,-9295.66016098857,1681.00345236584,7865,3,0
1,-9346.25625820085,1683.50882314421,7874.5,3,0
1,-9388.86217363551,1685.6412887847,7882.475,3,0
1,-9418.45231575798,1687.13423405868,7888,3,0
1,-9464.09669860872,1689.4557676644,7896.5,3,0
1,-9493.64452016028,1690.97028489711,7901.9875,3,0
1,-9534.06654197956,1693.05653766823,7909.475,3,0
1,-9569.39421957592,1694.89320703081,7916,3,0
1,-9599.24813948059,1696.45455614867,7921.5,3,0
1,-9634.62190131005,1698.31532720059,7928,3,0
1,-9672.76278624544,1700.33421551846,7934.9875,3,0
1,-9713.76812544093,1702.51871435856,7942.475,3,0
1,-9758.01516553434,1704.89147962091,7950.525,3,0
1,-9824.22658020444,1708.47045016614,7962.5125,3,0
1,-9949.67564976215,1715.33542019012,7985.025,3,0
1,-10225.2677640906,1730.71603845901,8033.5,3,0
1,-10382.4260572861,1739.60582155339,8060.5,3,0
1,-10494.9852189925,1745.99731536677,8079.5375,3,0
1,-10593.6368641173,1751.60301239205,8096.0125,3,0
1,437.70016413508,1574.75980124502,87,3,0
1,-3621.64113200782,1633.28537610492,5541,3,0
1,-4905.34528081724,1582.97731099975,6637,3,0
1,-4573.33703365549,1580.20160332776,6322,3,0
1,447.406674970873,1581.57589655827,120,3,0
1,-1604.96301068179,1671.70438831014,4397,3,0
1,451.4142311709,1585.59469667482,137,3,0
1,-137.624080832116,1718.05910718056,1990,3,0
1,404.136566376779,1565.84578313373,8,3,0
1,-4543.08859231276,1581.93751717149,6289,3,0
1,447.913055003155,1582.0324055797,122,3,0
1,-1430.81344383629,1686.29993288921,3684,3,0
1,-3615.86401455384,1633.23142916438,5538,3,0
1,-5588.38428280503,1589.88356004785,6990,3,0
1,-1505.51506126858,1671.21202863228,4202,3,0
1,447.149985861965,1581.34934651155,119,3,0
1,147.321397147141,1764.22222011631,1035,3,0
1,7.98282945528626,1721.63405091811,1670,3,0
1,-4509.43974861875,1584.46318225361,6252,3,0
1,-4669.12125083758,1577.87343286414,6423,3,0
1,451.181704520248,1645.86460134113,336,3,0
1,441.525134020019,1577.07262222627,99,3,0
1,-5717.64344390435,1590.0512944793,7037,3,0
1,-553.919360121712,1731.44275235896,2361.5,3,0
1,-1727.80257172603,1669.32421356337,4544,3,0
1,-4488.54606810259,1586.32700092019,6229,3,0
1,-397.619126272388,1728.16749502888,2249,3,0
1,129.429973470978,1762.75706197216,1088.5,3,0
1,-1458.79323313013,1670.26155458484,4019.5,3,0
1,-5071.19570434652,1586.74712360882,6750.5,3,0
1,-5078.70150874136,1586.87180330301,6755,3,0
1,-8287.31136265304,1638.45547338534,7670.5,3,0
1,-6499.68948024511,1595.83883016823,7275,3,0
1,-2179.16242498113,1655.86437053297,4877.5,3,0
1,-2513.30749774957,1644.0292527785,5049.5,3,0
1,-4961.18828072865,1584.46015826232,6678.5,3,0
1,-8509.0872762939,1646.50102106225,7714,3,0
1,-1465.46017200779,1712.52641013727,3324.5,3,0
1,-4913.12528196862,1583.19477887894,6643,3,0
1,-8524.4565723408,1647.08677519672,7717,3,0
1,171.394567815121,1764.57319277522,971,3,0
1,-4373.58543486521,1599.33926356686,6105.5,3,0
1,-1647.30930651026,1671.0473768531,4454,3,0
1,-1942.43395776441,1663.61908926356,4725.5,3,0
1,-1391.24645117112,1709.10090663413,2995,3,0
1,-4210.30922370357,1618.11058992266,5947.5,3,0
1,318.797165594064,1736.41679069995,663.5,3,0
1,-3083.57666694699,1631.68461704544,5296.5,3,0
1,-3127.5036911536,1631.3779174671,5315,3,0
1,-7013.82010755036,1604.62400438391,7403,3,0
1,-3085.9557327698,1631.66554662769,5297.5,3,0
1,-4732.63571408391,1578.38496104159,6486,3,0
1,-5455.58185128635,1589.6876848929,6938,3,0
1,-11305.5225515724,1791.32399794234,8209,3,0
1,-4610.56830820162,1578.75740172251,6362,3,0
1,-18165.3073729845,2138.6126245225,8954,3,0
1,-16302.282458948,2003.28934689028,8790.5,3,0
1,-28717.7778940164,3841.57307389133,9687,3,0
1,-4629.02190368762,1578.30860405649,6381.5,3,0
1,-3037.11373993382,1632.11383630096,5277,3,0
1,-5200.17391569866,1588.41224380804,6822,3,0
1,-1338.6729131951,1709.21585223284,2924,3,0
1,-9782.6864185906,1706.22123866912,7955,3,0
1,-8140.71246996941,1633.54675192145,7641.5,3,0
1,-4549.02230429836,1581.55655193993,6295.5,3,0
1,141.075650721323,1763.8398340956,1053,3,0
1,-1506.94554142281,1671.25267392845,4206,3,0
1,-1597.20650728978,1671.79115420344,4385.5,3,0
1,-5068.7112822826,1586.7050693438,6749,3,0
1,-9932.73161678156,1714.40230582072,7982,3,0
1,-1088.17122379597,1719.29949010291,2707,3,0
1,-1430.41938853264,1684.06144613437,3711,3,0
1,-3322.71810279135,1631.11606509477,5399,3,0
1,-9986.03914856631,1717.34370600787,7991.5,3,0
1,-97.2377673289739,1716.9660036274,1929,3,0
1,-478.222596327309,1730.24673218068,2309,3,0
1,-988.788139640354,1723.78671120894,2639.5,3,0
1,-1334.38894894812,1709.28728880749,2919,3,0
1,-1455.03443166986,1707.81729064954,3428.5,3,0
1,-1465.36975654727,1670.13470725199,4054,3,0
1,-1465.87891950132,1670.13388682941,4056.5,3,0
1,-3503.49232830433,1632.20164953238,5482,3,0
1,-4530.79196920013,1582.78924822675,6275.5,3,0
1,-4551.76439627074,1581.38719689672,6298.5,3,0
1,-4575.64323386783,1580.0902510171,6324.5,3,0
1,-4899.57057581563,1582.81400347112,6632.5,3,0
1,-4915.08494127169,1583.2491068781,6644.5,3,0
1,-5336.2048067213,1589.31948429076,6887,3,0
1,-5424.1127900118,1589.61622686726,6925,3,0
1,-6138.35519712791,1591.88183743611,7173,3,0
1,-6170.30587436957,1592.14086101158,7182.5,3,0
1,-7596.37934144353,1617.85231420502,7531,3,0
1,-7995.35775157809,1628.98438871542,7612.5,3,0
1,-8062.85033847624,1631.06632767739,7626,3,0
1,-9060.71110825799,1669.78320131792,7820.5,3,0
1,-9804.78492577747,1707.41617940113,7959,3,0
1,-9876.9140128619,1711.34098917382,7972,3,0
1,153.981197060086,1764.49065377508,1016.5,3,0
1,-1160.36667094473,1715.84480246539,2760,3,0
1,-1465.52648820262,1713.38883926809,3219.5,3,0
1,-1441.97123420471,1672.61372277623,3904.5,3,0
1,-1504.28102249838,1671.17611137318,4198.5,3,0
1,-1688.13254928216,1670.22390766458,4502,3,0
1,-2153.35293615516,1656.77275782074,4862.5,3,0
1,-4308.70659566252,1607.31940922559,6040,3,0
1,-4494.45452085836,1585.77842585137,6235.5,3,0
1,-4834.4353209408,1580.91212873367,6579,3,0
1,-4891.94903217349,1582.59628042061,6626.5,3,0
1,-5072.85683816299,1586.77503386662,6751.5,3,0
1,-5070.36659423076,1586.73308010105,6750,3,0
1,-5307.54420646746,1589.18182626957,6874,3,0
1,-5358.74399549887,1589.41202780388,6897,3,0
1,-5406.27887645317,1589.56872782689,6917.5,3,0
1,-5420.52713101916,1589.60710276723,6923.5,3,0
1,-5477.77877677791,1589.7301809943,6947,3,0
1,-5486.50102709047,1589.74530843375,6950.5,3,0
1,-6153.44728853414,1592.00192943473,7177.5,3,0
1,-6245.6128566293,1592.82391186316,7204.5,3,0
1,-6674.4314661203,1598.47133521536,7320.5,3,0
1,-7834.32134327991,1624.25973969731,7580,3,0
1,-8440.041021368,1643.91454850898,7700.5,3,0
1,-9854.66921321815,1710.12667856719,7968,3,0
1,-9879.69787463825,1711.49324450454,7972.5,3,0
1,-10804.1303910557,1763.53063117492,8130.5,3,0
1,-6138.35519712791,1591.88183743611,7173,3,0
1,-1447.11152794911,1711.51573512567,3117,3,0
1,-3897.1638188404,1633.9616006681,5703,3,0
1,-4246.95496526547,1614.36790997953,5981,3,0
1,-5022.35370521061,1585.83985215834,6720,3,0
1,-4755.72195310658,1578.83282996921,6508,3,0
1,-4992.15537673375,1585.19274305726,6700,3,0
1,-6091.88799935766,1591.53817617696,7159,3,0
1,-6138.35519712791,1591.88183743611,7173,3,0
1,228.724565046839,1759.47191536279,841,3,0
1,-3206.38456254266,1631.06292754803,5348.5,3,0
1,-4634.74657334946,1578.20290294151,6387.5,3,0
1,317.504575836472,1736.88623172166,666,3,0
1,270.459959340747,1751.11542054545,757,3,0
1,230.644757735077,1759.17153903311,837,3,0
1,199.629061306361,1763.02068024689,904,3,0
1,35.1945785554126,1729.41181930787,1541,3,0
1,-971.210179222748,1724.5126274188,2628,3,0
1,-1105.02464119345,1718.49594185183,2719,3,0
1,-1450.732697431,1711.82787193726,3130,3,0
1,-1460.52367211832,1670.20389461433,4029,3,0
1,-1775.52054406283,1668.16321885972,4590,3,0
1,-3389.78634514241,1631.39653495977,5429,3,0
1,-5167.58461529296,1588.07977308859,6805,3,0
1,-5180.85526136728,1588.22161447906,6812,3,0
1,-5182.76799892634,1588.24131418829,6813,3,0
1,-6004.3317973502,1590.99553686612,7132,3,0
1,-7795.03946752893,1623.15669387556,7572,3,0
1,-8123.09828660497,1632.97805511697,7638,3,0
1,-8509.0872762939,1646.50102106225,7714,3,0
1,334.475153835956,1730.3545238751,633,3,0
1,111.860609157011,1760.06112268189,1148,3,0
1,227.767461230513,1759.6185913957,843,3,0
1,-418.438080727123,1728.77989502791,2265,3,0
1,-4998.08450205345,1585.32510531373,6704,3,0
1,-4892.58081489522,1582.61441483561,6627,3,0
1,-5695.03979383316,1590.01660323861,7029,3,0
1,-2167.91136732697,1656.26167930818,4871,3,0
1,-9563.97374441754,1694.61060175935,7915,3,0
1,308.178831972182,1740.14215496774,684,3,0
1,-1467.10171877407,1713.50904272352,3250,3,0
1,-3070.48429985624,1631.7945478728,5291,3,0
1,-4277.73272556486,1610.95528309683,6010,3,0
1,-5492.76197203575,1589.75579110378,6953,3,0
1,-6111.71268773871,1591.68001022491,7165,3,0
1,-8067.86219241703,1631.22340290471,7627,3,0
1,-10468.0203096843,1744.46530233221,8075,3,0
1,-1106.41641659662,1718.42932538858,2720,3,0
1,-1506.58589259535,1671.2425367407,4205,3,0
1,-1524.59965455625,1671.66222570299,4251,3,0
1,-88396.9116436349,2161.39710652377,14082,3,0
1,-93155.9742702201,2147.78985203969,14295,3,0
1,-92299.057379198,2147.24079869897,14255,3,0
1,-95462.1769447612,2166.0898648812,14408,3,0
1,-95225.7010418142,2162.66712399352,14396,3,0
1,-97909.1771410441,2234.35851209701,14539,3,0
1,-112227.993699644,2153.8669677928,18116,3,0
