component,modelID,df2s,dsd2s,yearBP,siteID,model_ranking
1,1,-0.00620493430644271,15.59282119646,1768,2,2
1,1,-0.150578024061397,15.59040798532,1668,2,2
1,1,-0.263095088452101,15.5888130636808,1568,2,2
1,1,-0.33455014671199,15.5883260582579,1468,2,2
1,1,-0.363260431531817,15.5891638816985,1368,2,2
1,1,-0.346893640086055,15.5911439733969,1268,2,2
1,1,-0.283126068562269,15.5933124367827,1168,2,2
1,1,-0.171567260306328,15.5944628037884,1068,2,2
1,1,-0.0080186382960529,15.5947322524142,968,2,2
1,1,0.235661525502801,15.5934378551348,868,2,2
1,1,0.517257438339293,15.5879552771027,768,2,2
1,1,0.706006724927574,15.5811036296462,668,2,2
1,1,0.821215705182403,15.5749446654906,568,2,2
1,1,0.879693521177396,15.5711535115103,468,2,2
1,1,0.874857122069225,15.5727311570227,368,2,2
1,1,0.788331289868802,15.5836199881018,268,2,2
1,1,0.583516965871677,15.6083410775117,168,2,2
1,1,0.250787758026272,15.6495220268952,68,2,2
1,1,-0.0900280238222113,15.6483436609983,18868,3,2
1,1,0.811050477051207,15.6476028266157,18768,3,2
1,1,1.53722539330374,15.6497210879274,18668,3,2
1,1,2.06270240766461,15.6538660786188,18568,3,2
1,1,2.38127169166463,15.6597963548609,18468,3,2
1,1,2.50759445206037,15.6676656781113,18368,3,2
1,1,2.47285413461152,15.6778673373486,18268,3,2
1,1,2.31063368288341,15.6908828523893,18168,3,2
1,1,2.05087394210156,15.7072269830757,18068,3,2
1,1,1.72113337582905,15.7274637550936,17968,3,2
1,1,1.34632240360012,15.7519647963479,17868,3,2
1,1,0.94822333675394,15.7804596483363,17768,3,2
1,1,0.545570739982081,15.8117087830303,17668,3,2
1,1,0.154147567168606,15.8434457734855,17568,3,2
1,1,-0.212990680627395,15.8726985344688,17468,3,2
1,1,-0.544661835958537,15.8966588835547,17368,3,2
1,1,-0.830868623638658,15.9133144698121,17268,3,2
1,1,-1.06268210632649,15.9215602185954,17168,3,2
1,1,-1.23219850361577,15.9211713237051,17068,3,2
1,1,-1.33250192284902,15.9127123900066,16968,3,2
1,1,-1.35763277389505,15.8974050645188,16868,3,2
1,1,-1.30256176457673,15.8769704985933,16768,3,2
1,1,-1.16316939889049,15.8534587365621,16668,3,2
1,1,-0.936230913704554,15.8290744446996,16568,3,2
1,1,-0.619406615596968,15.8060068527471,16468,3,2
1,1,-0.211237593031252,15.7862710397224,16368,3,2
1,1,0.288853196221147,15.7715672954991,16268,3,2
1,1,0.880554447051758,15.7631648693622,16168,3,2
1,1,1.562654600509,15.7618157088804,16068,3,2
1,1,2.33302445366751,15.7677025998271,15968,3,2
1,1,3.18859420866466,15.780424474572,15868,3,2
1,1,4.1253248645342,15.7990196800274,15768,3,2
1,1,5.13817383677238,15.8220259136512,15668,3,2
1,1,6.22105466407249,15.8475736550134,15568,3,2
1,1,7.3667906462332,15.8735084016037,15468,3,2
1,1,8.56706223125581,15.8975360280817,15368,3,2
1,1,9.81234794874453,15.9173850179647,15268,3,2
1,1,11.0918586649281,15.9309790360704,15168,3,2
