"","Depth","lwr_2sd","median","upr_2sd","model","removalID","subset"
"2568",604,6531.95,6617,6704.025,"Set1_thinned_10",10,"1"
"2569",608,6540.975,6628,6714.025,"Set1_thinned_10",10,"1"
"2570",612,6550,6641.5,6727.05,"Set1_thinned_10",10,"1"
"2571",616,6558,6653,6739,"Set1_thinned_10",10,"1"
"2572",620,6566,6663,6751,"Set1_thinned_10",10,"1"
"2573",624,6575,6674,6762.025,"Set1_thinned_10",10,"1"
"2574",628,6582.95,6684,6773.025,"Set1_thinned_10",10,"1"
"2575",632,6592.925,6694.5,6786.025,"Set1_thinned_10",10,"1"
"2576",636,6599,6705.5,6797.025,"Set1_thinned_10",10,"1"
"2577",640,6609.975,6717,6812.025,"Set1_thinned_10",10,"1"
"2578",644,6624,6734,6829.025,"Set1_thinned_10",10,"1"
"2579",648,6647.975,6749.5,6837.025,"Set1_thinned_10",10,"1"
"2580",652,6673.95,6762,6845.075,"Set1_thinned_10",10,"1"
"2581",656,6696.95,6775,6860.025,"Set1_thinned_10",10,"1"
"2582",660,6713,6788,6872,"Set1_thinned_10",10,"1"
"2583",664,6728.975,6802,6879.025,"Set1_thinned_10",10,"1"
"2584",668,6744,6817,6892.05,"Set1_thinned_10",10,"1"
"2585",672,6756,6830,6907,"Set1_thinned_10",10,"1"
"2586",676,6762,6835,6909.05,"Set1_thinned_10",10,"1"
"2587",680,6765.975,6839,6913.025,"Set1_thinned_10",10,"1"
"2588",684,6768.975,6844,6917.025,"Set1_thinned_10",10,"1"
"2589",688,6772.975,6847,6919,"Set1_thinned_10",10,"1"
"2590",692,6777,6851,6921.05,"Set1_thinned_10",10,"1"
"2591",696,6779.975,6855,6926,"Set1_thinned_10",10,"1"
"2592",700,6781.975,6858,6928,"Set1_thinned_10",10,"1"
"2593",704,6785.925,6861.5,6930,"Set1_thinned_10",10,"1"
"2594",708,6788,6865,6931.025,"Set1_thinned_10",10,"1"
"2595",712,6790,6869,6936.025,"Set1_thinned_10",10,"1"
"2596",716,6793,6872,6939,"Set1_thinned_10",10,"1"
"2597",720,6797,6875,6941.025,"Set1_thinned_10",10,"1"
"2598",724,6799.975,6879,6944.025,"Set1_thinned_10",10,"1"
"2599",728,6803.925,6883,6947,"Set1_thinned_10",10,"1"
"2600",732,6805.925,6886,6950,"Set1_thinned_10",10,"1"
"2601",736,6806.95,6889,6954,"Set1_thinned_10",10,"1"
"2602",740,6808,6893,6957.05,"Set1_thinned_10",10,"1"
"2603",744,6812,6897,6963,"Set1_thinned_10",10,"1"
"2604",748,6815.95,6903,6969,"Set1_thinned_10",10,"1"
"2605",752,6844.8,6917,6981.05,"Set1_thinned_10",10,"1"
"2606",756,6857.95,6933,6998.025,"Set1_thinned_10",10,"1"
"2607",760,6873.975,6947,7020,"Set1_thinned_10",10,"1"
"2608",764,6885.975,6961,7045,"Set1_thinned_10",10,"1"
"2609",768,6898,6974,7067.025,"Set1_thinned_10",10,"1"
"2610",772,6905.975,6980,7072.05,"Set1_thinned_10",10,"1"
"2611",776,6911.975,6986,7077.025,"Set1_thinned_10",10,"1"
"2612",780,6917.95,6990,7080,"Set1_thinned_10",10,"1"
"2613",784,6923,6993,7083,"Set1_thinned_10",10,"1"
"2614",788,6925.975,6998,7085,"Set1_thinned_10",10,"1"
"2615",792,6929,7001,7087.05,"Set1_thinned_10",10,"1"
"2616",796,6931.975,7005,7091.025,"Set1_thinned_10",10,"1"
"2617",800,6935.95,7009,7094,"Set1_thinned_10",10,"1"
"2618",804,6938.95,7014,7098.025,"Set1_thinned_10",10,"1"
"2619",808,6941.925,7018,7101,"Set1_thinned_10",10,"1"
"2620",812,6943.975,7021,7103.05,"Set1_thinned_10",10,"1"
"2621",816,6947.975,7025,7107,"Set1_thinned_10",10,"1"
"2622",820,6950.975,7029,7109.025,"Set1_thinned_10",10,"1"
"2623",824,6953.975,7032,7112.025,"Set1_thinned_10",10,"1"
"2624",828,6955.975,7036,7117,"Set1_thinned_10",10,"1"
"2625",832,6958.975,7040,7121,"Set1_thinned_10",10,"1"
"2626",836,6962.95,7045,7126,"Set1_thinned_10",10,"1"
"2627",840,6966,7050,7131.025,"Set1_thinned_10",10,"1"
"2628",844,6973,7057,7138,"Set1_thinned_10",10,"1"
"2629",848,7035.975,7106,7195,"Set1_thinned_10",10,"1"
"2630",852,7081.975,7161,7252.025,"Set1_thinned_10",10,"1"
"2631",856,7138.975,7203,7285,"Set1_thinned_10",10,"1"
"2632",860,7176.975,7247,7315.025,"Set1_thinned_10",10,"1"
"2633",864,7215.925,7292,7353,"Set1_thinned_10",10,"1"
"2634",868,7258,7335,7394,"Set1_thinned_10",10,"1"
"2635",872,7318.95,7371,7432,"Set1_thinned_10",10,"1"
"2636",876,7332.975,7385,7475.025,"Set1_thinned_10",10,"1"
"2637",880,7340.975,7399,7500.05,"Set1_thinned_10",10,"1"
"2638",884,7351.975,7412,7521,"Set1_thinned_10",10,"1"
"2639",888,7360,7426,7539,"Set1_thinned_10",10,"1"
"2640",892,7367,7440,7546,"Set1_thinned_10",10,"1"
"2641",896,7372,7453,7555.125,"Set1_thinned_10",10,"1"
"2642",900,7377.975,7468,7563.05,"Set1_thinned_10",10,"1"
"2643",904,7386.925,7483,7571.025,"Set1_thinned_10",10,"1"
"2644",908,7392,7498,7578.025,"Set1_thinned_10",10,"1"
"2645",912,7397,7512,7585,"Set1_thinned_10",10,"1"
"2646",916,7403,7526.5,7592.025,"Set1_thinned_10",10,"1"
"2647",920,7408.95,7542,7598.025,"Set1_thinned_10",10,"1"
"2648",924,7415,7555,7606.025,"Set1_thinned_10",10,"1"
"2649",928,7424.925,7569.5,7614.025,"Set1_thinned_10",10,"1"
"2650",932,7432.975,7584.5,7623,"Set1_thinned_10",10,"1"
"2651",936,7444,7603,7635.025,"Set1_thinned_10",10,"1"
"2652",940,7457,7615,7642.025,"Set1_thinned_10",10,"1"
"2653",944,7462.975,7618,7645,"Set1_thinned_10",10,"1"
"2654",948,7473,7620,7648,"Set1_thinned_10",10,"1"
"2655",952,7483,7622,7650,"Set1_thinned_10",10,"1"
"2656",956,7491,7624,7652,"Set1_thinned_10",10,"1"
"2657",960,7499.95,7626,7653,"Set1_thinned_10",10,"1"
"2658",964,7506.95,7628,7654,"Set1_thinned_10",10,"1"
"2659",968,7514,7630,7655.025,"Set1_thinned_10",10,"1"
"2660",972,7522,7632,7657,"Set1_thinned_10",10,"1"
"2661",976,7530.975,7634,7658,"Set1_thinned_10",10,"1"
"2662",980,7539,7636,7660,"Set1_thinned_10",10,"1"
"2663",984,7546,7638,7662.025,"Set1_thinned_10",10,"1"
"2664",988,7552,7640,7665,"Set1_thinned_10",10,"1"
"2665",992,7560,7642,7666.025,"Set1_thinned_10",10,"1"
"2666",996,7568,7644.5,7669,"Set1_thinned_10",10,"1"
"2667",1000,7575,7648,7672,"Set1_thinned_10",10,"1"
"2668",1004,7587,7654,7681,"Set1_thinned_10",10,"1"
"2669",1008,7598.975,7661,7697,"Set1_thinned_10",10,"1"
"2670",1012,7608.975,7668,7710.025,"Set1_thinned_10",10,"1"
"2671",1016,7617.975,7675,7720.025,"Set1_thinned_10",10,"1"
"2672",1020,7625,7682,7728,"Set1_thinned_10",10,"1"
"2673",1024,7633,7689,7736.025,"Set1_thinned_10",10,"1"
"2674",1028,7641,7696,7747,"Set1_thinned_10",10,"1"
"2675",1032,7650,7703,7757.025,"Set1_thinned_10",10,"1"
"2676",1036,7656.975,7710,7771.025,"Set1_thinned_10",10,"1"
"2677",1040,7664.975,7717,7786.025,"Set1_thinned_10",10,"1"
"2678",1044,7672,7725,7803,"Set1_thinned_10",10,"1"
"2679",1048,7681,7737,7824.025,"Set1_thinned_10",10,"1"
"2680",1052,7691.975,7749.5,7849.075,"Set1_thinned_10",10,"1"
"2681",1056,7702.975,7760,7868.025,"Set1_thinned_10",10,"1"
"2682",1060,7710,7769,7881.025,"Set1_thinned_10",10,"1"
"2683",1064,7715,7779,7891.025,"Set1_thinned_10",10,"1"
"2684",1068,7719,7788,7900,"Set1_thinned_10",10,"1"
"2685",1072,7725.975,7797,7907.025,"Set1_thinned_10",10,"1"
"2686",1076,7731,7807,7913.025,"Set1_thinned_10",10,"1"
"2687",1080,7736,7816,7920.025,"Set1_thinned_10",10,"1"
"2688",1084,7741,7826,7924.025,"Set1_thinned_10",10,"1"
"2689",1088,7747,7836,7931,"Set1_thinned_10",10,"1"
"2690",1092,7752.975,7845.5,7936.05,"Set1_thinned_10",10,"1"
"2691",1096,7757.975,7855,7942.075,"Set1_thinned_10",10,"1"
"2692",1100,7764,7864,7948.025,"Set1_thinned_10",10,"1"
"2693",1104,7769.975,7873.5,7952.025,"Set1_thinned_10",10,"1"
"2694",1108,7778.95,7883,7957.025,"Set1_thinned_10",10,"1"
"2695",1112,7785,7893,7963,"Set1_thinned_10",10,"1"
"2696",1116,7789.975,7903,7967.025,"Set1_thinned_10",10,"1"
"2697",1120,7795.95,7912,7972,"Set1_thinned_10",10,"1"
"2698",1124,7803.95,7922,7976.025,"Set1_thinned_10",10,"1"
"2699",1128,7815.975,7931,7983.025,"Set1_thinned_10",10,"1"
"2700",1132,7823.975,7941,7989.025,"Set1_thinned_10",10,"1"
"2701",1136,7847,7951,7996,"Set1_thinned_10",10,"1"
"2702",1140,7870,7962,8006,"Set1_thinned_10",10,"1"
"2703",1144,7883.975,7975,8020,"Set1_thinned_10",10,"1"
"2704",1148,7904.975,7994.5,8197.325,"Set1_thinned_10",10,"1"
"2705",1152,7930,8006,8264.05,"Set1_thinned_10",10,"1"
"2706",1156,7942.975,8014,8313.025,"Set1_thinned_10",10,"1"
"2707",1160,7944,8024,8355,"Set1_thinned_10",10,"1"
"2708",1164,7947,8032,8384.1,"Set1_thinned_10",10,"1"
"2709",1168,7952.95,8042,8408.025,"Set1_thinned_10",10,"1"
"2710",1172,7953.975,8051.5,8445.225,"Set1_thinned_10",10,"1"
"2711",1176,7955,8061.5,8491.225,"Set1_thinned_10",10,"1"
"2712",1180,7956.975,8072,8519.05,"Set1_thinned_10",10,"1"
"2713",1184,7958.975,8082,8563.075,"Set1_thinned_10",10,"1"
"2714",1188,7959.975,8091,8604.025,"Set1_thinned_10",10,"1"
"2715",1192,7961,8099,8630.15,"Set1_thinned_10",10,"1"
"2716",1196,7962.975,8109.5,8653.025,"Set1_thinned_10",10,"1"
"2717",1200,7965,8118.5,8669.05,"Set1_thinned_10",10,"1"
"2718",1204,7967,8128.5,8682,"Set1_thinned_10",10,"1"
"2719",0,-69,-68,-67,"Set2_thinned_2",2,"2"
"2720",4,-58,-36,170.225,"Set2_thinned_2",2,"2"
"2721",8,-47,-5,243.1,"Set2_thinned_2",2,"2"
"2722",12,-37,26,272.05,"Set2_thinned_2",2,"2"
"2723",16,-26,58,310.05,"Set2_thinned_2",2,"2"
"2724",20,-16,89,338,"Set2_thinned_2",2,"2"
"2725",24,-5,121,353.075,"Set2_thinned_2",2,"2"
"2726",28,5,152,368.075,"Set2_thinned_2",2,"2"
"2727",32,16.975,183,384.05,"Set2_thinned_2",2,"2"
"2728",36,30.925,215,397.025,"Set2_thinned_2",2,"2"
"2729",40,42,246,408.05,"Set2_thinned_2",2,"2"
"2730",44,53.975,276,421.025,"Set2_thinned_2",2,"2"
"2731",48,68.975,306,433.025,"Set2_thinned_2",2,"2"
"2732",52,96.925,337,444,"Set2_thinned_2",2,"2"
"2733",56,134.85,368.5,455,"Set2_thinned_2",2,"2"
"2734",60,155.975,399,466,"Set2_thinned_2",2,"2"
"2735",64,212.9,431,480,"Set2_thinned_2",2,"2"
"2736",68,318.95,467,501,"Set2_thinned_2",2,"2"
"2737",72,460.85,612.5,1269.025,"Set2_thinned_2",2,"2"
"2738",76,553.975,807,1533.325,"Set2_thinned_2",2,"2"
"2739",80,637.825,1000,1710.55,"Set2_thinned_2",2,"2"
"2740",84,727.9,1195,1820.325,"Set2_thinned_2",2,"2"
"2741",88,807.8,1386,1893.175,"Set2_thinned_2",2,"2"
"2742",92,912.5,1581,1967.1,"Set2_thinned_2",2,"2"
"2743",96,1042.975,1773,2055.05,"Set2_thinned_2",2,"2"
"2744",100,1304.9,1966,2150.05,"Set2_thinned_2",2,"2"
"2745",104,1975,2157,2283,"Set2_thinned_2",2,"2"
"2746",108,2088.925,2236,2384.025,"Set2_thinned_2",2,"2"
"2747",112,2127.9,2273.5,2447.1,"Set2_thinned_2",2,"2"
"2748",116,2166,2307,2480.025,"Set2_thinned_2",2,"2"
"2749",120,2196.975,2337,2513.05,"Set2_thinned_2",2,"2"
"2750",124,2219,2374,2538.025,"Set2_thinned_2",2,"2"
"2751",128,2251,2406.5,2563.1,"Set2_thinned_2",2,"2"
"2752",132,2268,2444.5,2584.025,"Set2_thinned_2",2,"2"
"2753",136,2295.975,2479.5,2607.05,"Set2_thinned_2",2,"2"
"2754",140,2320,2517,2634.025,"Set2_thinned_2",2,"2"
"2755",144,2356.975,2558.5,2669,"Set2_thinned_2",2,"2"
"2756",148,2414.95,2607,2730.025,"Set2_thinned_2",2,"2"
"2757",152,2521.95,2730,3274.55,"Set2_thinned_2",2,"2"
"2758",156,2607.85,2844.5,3444.275,"Set2_thinned_2",2,"2"
"2759",160,2667.925,2958,3561.125,"Set2_thinned_2",2,"2"
"2760",164,2714.95,3072,3636.25,"Set2_thinned_2",2,"2"
"2761",168,2761.975,3186,3696.075,"Set2_thinned_2",2,"2"
"2762",172,2816.975,3300.5,3745.125,"Set2_thinned_2",2,"2"
"2763",176,2882.85,3414,3795.05,"Set2_thinned_2",2,"2"
"2764",180,2942.875,3531,3836.175,"Set2_thinned_2",2,"2"
"2765",184,3003.925,3646,3880,"Set2_thinned_2",2,"2"
"2766",188,3144.9,3761.5,3930.15,"Set2_thinned_2",2,"2"
"2767",192,3319.9,3875,4000.025,"Set2_thinned_2",2,"2"
"2768",196,3865.975,3994,4107.05,"Set2_thinned_2",2,"2"
"2769",200,3945,4062,4441.2,"Set2_thinned_2",2,"2"
"2770",204,3967,4101,4631,"Set2_thinned_2",2,"2"
"2771",208,3988.95,4140.5,4700.125,"Set2_thinned_2",2,"2"
"2772",212,4004,4177.5,4765.05,"Set2_thinned_2",2,"2"
"2773",216,4025.925,4217,4818.15,"Set2_thinned_2",2,"2"
"2774",220,4045.925,4256,4894.1,"Set2_thinned_2",2,"2"
"2775",224,4061.925,4296,4945.175,"Set2_thinned_2",2,"2"
"2776",228,4072.925,4335.5,4981.4,"Set2_thinned_2",2,"2"
"2777",232,4088.925,4373.5,5016.175,"Set2_thinned_2",2,"2"
"2778",236,4102,4413,5037.075,"Set2_thinned_2",2,"2"
"2779",240,4118.95,4451,5078.075,"Set2_thinned_2",2,"2"
"2780",244,4133.875,4490,5098.075,"Set2_thinned_2",2,"2"
"2781",248,4147.925,4530,5117.15,"Set2_thinned_2",2,"2"
"2782",252,4166.95,4565,5139.025,"Set2_thinned_2",2,"2"
"2783",256,4179.95,4605,5177.025,"Set2_thinned_2",2,"2"
"2784",260,4192.95,4646,5190.025,"Set2_thinned_2",2,"2"
"2785",264,4205,4685,5203.025,"Set2_thinned_2",2,"2"
"2786",268,4218.875,4725,5220.075,"Set2_thinned_2",2,"2"
"2787",272,4237.875,4763.5,5231.175,"Set2_thinned_2",2,"2"
"2788",276,4260.875,4802.5,5239.325,"Set2_thinned_2",2,"2"
"2789",280,4277.975,4837.5,5262.1,"Set2_thinned_2",2,"2"
"2790",284,4300.825,4877.5,5277,"Set2_thinned_2",2,"2"
"2791",288,4320.975,4915,5287.025,"Set2_thinned_2",2,"2"
"2792",292,4364.925,4955.5,5296.025,"Set2_thinned_2",2,"2"
"2793",296,4401.875,4995.5,5302.1,"Set2_thinned_2",2,"2"
"2794",300,4420.925,5034.5,5314.025,"Set2_thinned_2",2,"2"
"2795",304,4463.95,5073,5326.025,"Set2_thinned_2",2,"2"
"2796",308,4512.9,5113.5,5341,"Set2_thinned_2",2,"2"
"2797",312,4545.875,5152,5356,"Set2_thinned_2",2,"2"
"2798",316,4582.975,5192.5,5365.075,"Set2_thinned_2",2,"2"
"2799",320,4625.975,5232,5381.025,"Set2_thinned_2",2,"2"
"2800",324,4667.9,5270.5,5397.025,"Set2_thinned_2",2,"2"
"2801",328,4773.775,5309,5417,"Set2_thinned_2",2,"2"
"2802",332,5018.95,5356,5442,"Set2_thinned_2",2,"2"
"2803",336,5326,5401,5476,"Set2_thinned_2",2,"2"
"2804",340,5340,5416,5519.05,"Set2_thinned_2",2,"2"
"2805",344,5352,5429,5539.05,"Set2_thinned_2",2,"2"
"2806",348,5362,5441.5,5548,"Set2_thinned_2",2,"2"
"2807",352,5371,5453,5556.05,"Set2_thinned_2",2,"2"
"2808",356,5378.975,5465,5565.025,"Set2_thinned_2",2,"2"
"2809",360,5386,5476,5574,"Set2_thinned_2",2,"2"
"2810",364,5392.975,5486.5,5582,"Set2_thinned_2",2,"2"
"2811",368,5399,5498,5585.075,"Set2_thinned_2",2,"2"
"2812",372,5407.975,5508,5590.05,"Set2_thinned_2",2,"2"
"2813",376,5415.975,5520,5596.05,"Set2_thinned_2",2,"2"
"2814",380,5421.975,5532,5603.025,"Set2_thinned_2",2,"2"
"2815",384,5432.95,5544,5608.025,"Set2_thinned_2",2,"2"
"2816",388,5442,5556,5616,"Set2_thinned_2",2,"2"
"2817",392,5457.95,5567,5626,"Set2_thinned_2",2,"2"
"2818",396,5465.925,5578,5636,"Set2_thinned_2",2,"2"
"2819",400,5474.95,5589,5648.05,"Set2_thinned_2",2,"2"
"2820",404,5511.975,5599,5667.05,"Set2_thinned_2",2,"2"
"2821",408,5591,5613,5688.025,"Set2_thinned_2",2,"2"
"2822",412,5594,5619,5709.025,"Set2_thinned_2",2,"2"
"2823",416,5596,5623.5,5724.025,"Set2_thinned_2",2,"2"
"2824",420,5598.975,5626,5744,"Set2_thinned_2",2,"2"
"2825",424,5600,5630,5769.175,"Set2_thinned_2",2,"2"
"2826",428,5601,5633,5791,"Set2_thinned_2",2,"2"
"2827",432,5603,5636,5801,"Set2_thinned_2",2,"2"
"2828",436,5604,5639,5816.05,"Set2_thinned_2",2,"2"
"2829",440,5605,5641,5832.05,"Set2_thinned_2",2,"2"
"2830",444,5606,5645,5851.05,"Set2_thinned_2",2,"2"
"2831",448,5607,5648,5866.075,"Set2_thinned_2",2,"2"
"2832",452,5608,5652,5888,"Set2_thinned_2",2,"2"
"2833",456,5609,5655,5908.05,"Set2_thinned_2",2,"2"
"2834",460,5610,5658,5931.05,"Set2_thinned_2",2,"2"
"2835",464,5611,5662,5947.15,"Set2_thinned_2",2,"2"
"2836",468,5612,5664.5,5975.075,"Set2_thinned_2",2,"2"
"2837",472,5613.975,5667,5995,"Set2_thinned_2",2,"2"
"2838",476,5615,5671,6005.025,"Set2_thinned_2",2,"2"
"2839",480,5616,5674,6026,"Set2_thinned_2",2,"2"
"2840",484,5618,5677,6046.2,"Set2_thinned_2",2,"2"
"2841",488,5619.975,5680,6063.1,"Set2_thinned_2",2,"2"
"2842",492,5622,5684,6081.025,"Set2_thinned_2",2,"2"
"2843",496,5626,5689,6101.075,"Set2_thinned_2",2,"2"
"2844",500,5630,5694,6125.05,"Set2_thinned_2",2,"2"
"2845",504,5650,5722,6173.025,"Set2_thinned_2",2,"2"
"2846",508,5673,5766,6195.05,"Set2_thinned_2",2,"2"
"2847",512,5693,5807,6227.075,"Set2_thinned_2",2,"2"
"2848",516,5711.925,5849,6256.1,"Set2_thinned_2",2,"2"
"2849",520,5729,5889,6274.2,"Set2_thinned_2",2,"2"
"2850",524,5743,5929,6303.075,"Set2_thinned_2",2,"2"
"2851",528,5759.925,5969,6317.075,"Set2_thinned_2",2,"2"
"2852",532,5772.975,6009,6334.05,"Set2_thinned_2",2,"2"
"2853",536,5784.95,6049,6348.025,"Set2_thinned_2",2,"2"
"2854",540,5802.975,6090,6361.025,"Set2_thinned_2",2,"2"
"2855",544,5817.875,6130,6374.025,"Set2_thinned_2",2,"2"
"2856",548,5849.95,6170,6387.025,"Set2_thinned_2",2,"2"
"2857",552,5868,6212,6395.15,"Set2_thinned_2",2,"2"
"2858",556,5902.95,6250,6412.025,"Set2_thinned_2",2,"2"
"2859",560,5946.9,6291,6426,"Set2_thinned_2",2,"2"
"2860",564,6018,6330,6438.075,"Set2_thinned_2",2,"2"
"2861",568,6075,6368,6462,"Set2_thinned_2",2,"2"
"2862",572,6216.875,6407,6489.025,"Set2_thinned_2",2,"2"
"2863",576,6341.975,6441,6551.075,"Set2_thinned_2",2,"2"
"2864",580,6363.975,6461,6630,"Set2_thinned_2",2,"2"
"2865",584,6379.925,6481,6648.25,"Set2_thinned_2",2,"2"
"2866",588,6390.975,6497,6683.175,"Set2_thinned_2",2,"2"
"2867",592,6403,6514,6706.025,"Set2_thinned_2",2,"2"
"2868",596,6415,6531,6731.075,"Set2_thinned_2",2,"2"
"2869",600,6426,6546,6755.225,"Set2_thinned_2",2,"2"
"2870",604,6432.975,6561,6774.025,"Set2_thinned_2",2,"2"
"2871",608,6442.95,6576,6787.075,"Set2_thinned_2",2,"2"
"2872",612,6448,6591,6804,"Set2_thinned_2",2,"2"
"2873",616,6453.95,6607,6822,"Set2_thinned_2",2,"2"
"2874",620,6460.925,6621,6837.075,"Set2_thinned_2",2,"2"
"2875",624,6470.95,6636,6851.025,"Set2_thinned_2",2,"2"
"2876",628,6478,6653,6871.075,"Set2_thinned_2",2,"2"
"2877",632,6481.975,6669.5,6890,"Set2_thinned_2",2,"2"
"2878",636,6492.975,6686.5,6918.025,"Set2_thinned_2",2,"2"
"2879",640,6504,6707.5,6949,"Set2_thinned_2",2,"2"
"2880",644,6534.925,6738.5,6983,"Set2_thinned_2",2,"2"
"2881",648,6574.975,6761,7005,"Set2_thinned_2",2,"2"
"2882",652,6614.975,6781.5,7029,"Set2_thinned_2",2,"2"
"2883",656,6650.975,6802,7052,"Set2_thinned_2",2,"2"
"2884",660,6680.95,6823,7076.05,"Set2_thinned_2",2,"2"
"2885",664,6717.975,6843,7101,"Set2_thinned_2",2,"2"
"2886",668,6752,6863,7128,"Set2_thinned_2",2,"2"
"2887",672,6781,6882,7140.025,"Set2_thinned_2",2,"2"
"2888",676,6787.975,6892,7146,"Set2_thinned_2",2,"2"
"2889",680,6795.975,6902,7149.025,"Set2_thinned_2",2,"2"
"2890",684,6804,6912,7154,"Set2_thinned_2",2,"2"
"2891",688,6810,6921,7158.025,"Set2_thinned_2",2,"2"
"2892",692,6814.975,6930,7162,"Set2_thinned_2",2,"2"
"2893",696,6820,6937,7166.05,"Set2_thinned_2",2,"2"
"2894",700,6824,6944,7171,"Set2_thinned_2",2,"2"
"2895",704,6828,6952,7174,"Set2_thinned_2",2,"2"
"2896",708,6833,6958.5,7177.075,"Set2_thinned_2",2,"2"
"2897",712,6837.9,6965,7181.025,"Set2_thinned_2",2,"2"
"2898",716,6840.9,6973.5,7185,"Set2_thinned_2",2,"2"
"2899",720,6844.975,6982,7186.1,"Set2_thinned_2",2,"2"
"2900",724,6850.975,6989.5,7192.05,"Set2_thinned_2",2,"2"
"2901",728,6856.925,6996,7199.05,"Set2_thinned_2",2,"2"
"2902",732,6859.925,7005,7203.025,"Set2_thinned_2",2,"2"
"2903",736,6866,7012,7206.05,"Set2_thinned_2",2,"2"
"2904",740,6870.975,7020,7211.025,"Set2_thinned_2",2,"2"
"2905",744,6876,7029,7215.075,"Set2_thinned_2",2,"2"
"2906",748,6881,7039,7224,"Set2_thinned_2",2,"2"
"2907",752,6887.95,7048,7231.075,"Set2_thinned_2",2,"2"
"2908",756,6890.975,7056,7237.025,"Set2_thinned_2",2,"2"
"2909",760,6897.95,7065,7244.05,"Set2_thinned_2",2,"2"
"2910",764,6902.975,7076,7257,"Set2_thinned_2",2,"2"
"2911",768,6918.975,7094.5,7268.075,"Set2_thinned_2",2,"2"
"2912",772,6939.975,7114,7277.025,"Set2_thinned_2",2,"2"
"2913",776,6958,7128,7288,"Set2_thinned_2",2,"2"
"2914",780,6970.925,7141,7295.025,"Set2_thinned_2",2,"2"
"2915",784,6983.925,7151,7302.025,"Set2_thinned_2",2,"2"
"2916",788,6995.975,7161,7309.025,"Set2_thinned_2",2,"2"
"2917",792,7005,7170,7313.075,"Set2_thinned_2",2,"2"
"2918",796,7019,7180,7320.025,"Set2_thinned_2",2,"2"
"2919",800,7024,7189,7326.075,"Set2_thinned_2",2,"2"
"2920",804,7035.975,7198,7334.075,"Set2_thinned_2",2,"2"
"2921",808,7051.95,7208,7340.075,"Set2_thinned_2",2,"2"
"2922",812,7060.925,7219,7345.125,"Set2_thinned_2",2,"2"
"2923",816,7067,7228,7356.025,"Set2_thinned_2",2,"2"
"2924",820,7077.925,7236,7365.05,"Set2_thinned_2",2,"2"
"2925",824,7088.975,7246,7372.025,"Set2_thinned_2",2,"2"
"2926",828,7105.9,7254,7376.025,"Set2_thinned_2",2,"2"
"2927",832,7121.95,7262,7381.05,"Set2_thinned_2",2,"2"
"2928",836,7133.975,7270,7388,"Set2_thinned_2",2,"2"
"2929",840,7149.975,7279,7393.025,"Set2_thinned_2",2,"2"
"2930",844,7166,7289,7400,"Set2_thinned_2",2,"2"
"2931",848,7182.975,7300,7408,"Set2_thinned_2",2,"2"
"2932",852,7213.9,7321,7426,"Set2_thinned_2",2,"2"
"2933",856,7241.975,7340,7488.025,"Set2_thinned_2",2,"2"
"2934",860,7264.875,7357,7517.125,"Set2_thinned_2",2,"2"
"2935",864,7278.925,7374,7543.125,"Set2_thinned_2",2,"2"
"2936",868,7294,7391,7561.05,"Set2_thinned_2",2,"2"
"2937",872,7306.975,7407,7575,"Set2_thinned_2",2,"2"
"2938",876,7318.975,7423,7581.1,"Set2_thinned_2",2,"2"
"2939",880,7328.975,7438,7590.025,"Set2_thinned_2",2,"2"
"2940",884,7335.95,7454,7600,"Set2_thinned_2",2,"2"
"2941",888,7342,7468,7606,"Set2_thinned_2",2,"2"
"2942",892,7348.975,7484,7614,"Set2_thinned_2",2,"2"
"2943",896,7355,7499,7622,"Set2_thinned_2",2,"2"
"2944",900,7361,7515,7627.05,"Set2_thinned_2",2,"2"
"2945",904,7368,7530.5,7633.025,"Set2_thinned_2",2,"2"
"2946",908,7372.975,7546,7638.075,"Set2_thinned_2",2,"2"
"2947",912,7386.9,7560,7645.025,"Set2_thinned_2",2,"2"
"2948",916,7402.85,7575,7654,"Set2_thinned_2",2,"2"
"2949",920,7416,7590,7661,"Set2_thinned_2",2,"2"
"2950",924,7437.95,7604,7671,"Set2_thinned_2",2,"2"
"2951",928,7454.95,7619,7680,"Set2_thinned_2",2,"2"
"2952",932,7514.975,7637.5,7691,"Set2_thinned_2",2,"2"
"2953",936,7575,7660,7707.025,"Set2_thinned_2",2,"2"
"2954",940,7604.975,7673,7721,"Set2_thinned_2",2,"2"
"2955",944,7609.975,7677,7729.025,"Set2_thinned_2",2,"2"
"2956",948,7613,7680,7733.05,"Set2_thinned_2",2,"2"
"2957",952,7617.975,7683,7737.025,"Set2_thinned_2",2,"2"
"2958",956,7622,7685,7741.025,"Set2_thinned_2",2,"2"
"2959",960,7626,7688,7744.025,"Set2_thinned_2",2,"2"
"2960",964,7628,7690,7747,"Set2_thinned_2",2,"2"
"2961",968,7630,7692,7752,"Set2_thinned_2",2,"2"
"2962",972,7633,7694,7755.05,"Set2_thinned_2",2,"2"
"2963",976,7635,7697,7758,"Set2_thinned_2",2,"2"
"2964",980,7636.975,7699,7761.05,"Set2_thinned_2",2,"2"
"2965",984,7639,7701,7764.025,"Set2_thinned_2",2,"2"
"2966",988,7640,7703,7767,"Set2_thinned_2",2,"2"
"2967",992,7642,7705,7770,"Set2_thinned_2",2,"2"
"2968",996,7644,7708,7773.025,"Set2_thinned_2",2,"2"
