"","SiteName","data_type_id","Age","Age_BP","Age_type","pred","lwr","upr","rate_pred","rate_lwr","rate_upr","CI","model","removalID","removalIDlabel"
"18",",
 ","ProxyRecord",-5434.025,7384.025,"BP",-8.90326220934286,-8.94709452187086,-8.85909395612536,1.41615933136557,1.26160390080131,1.56574811931705,"95%","Set1_thinned_2","_2","n=2"
"19",",
 ","ProxyRecord",-5384.025,7334.025,"BP",-8.83926328870747,-8.88045113594215,-8.79772110412677,1.16614900542531,1.00326774675863,1.32244998029003,"95%","Set1_thinned_2","_2","n=2"
"20",",
 ","ProxyRecord",-5334.025,7284.025,"BP",-8.78441483770035,-8.82616338616858,-8.74279570113984,1.05014054623443,0.886390133983671,1.2118091766579,"95%","Set1_thinned_2","_2","n=2"
"21",",
 ","ProxyRecord",-5284.025,7234.025,"BP",-8.73201676298408,-8.77412447861227,-8.69095902538285,1.06813395379039,0.908690005768245,1.22666933787963,"95%","Set1_thinned_2","_2","n=2"
"22",",
 ","ProxyRecord",-5234.025,7184.025,"BP",-8.67536897122125,-8.7174560282228,-8.63392166209701,1.22012922809673,1.07618351026863,1.36892066032254,"95%","Set1_thinned_2","_2","n=2"
"23",",
 ","ProxyRecord",-5184.025,7134.025,"BP",-8.60777136907444,-8.6504277546186,-8.56483776830813,1.50612636914922,1.3777139723987,1.63604358883728,"95%","Set1_thinned_2","_2","n=2"
"24",",
 ","ProxyRecord",-5134.025,7084.025,"BP",-8.52252386320623,-8.56530223174093,-8.47852757147733,1.92612537695246,1.81474002645037,2.03681884264742,"95%","Set1_thinned_2","_2","n=2"
"25",",
 ","ProxyRecord",-5084.025,7034.025,"BP",-8.4129681144383,-8.45586647106723,-8.36898086246948,2.47116142045458,2.37111534456443,2.56878830157633,"95%","Set1_thinned_2","_2","n=2"
"26",",
 ","ProxyRecord",-5034.025,6984.025,"BP",-8.27627007511233,-8.31868561891929,-8.23423519891317,2.98101075377484,2.8790979953052,3.07859972008359,"95%","Set1_thinned_2","_2","n=2"
"27",",
 ","ProxyRecord",-4984.025,6934.025,"BP",-8.11644009052496,-8.15608084422049,-8.07722715187036,3.39643923091067,3.27969335681314,3.51067372872593,"95%","Set1_thinned_2","_2","n=2"
"28",",
 ","ProxyRecord",-4934.025,6884.025,"BP",-7.93819920348538,-7.97450291854622,-7.90125781445862,3.71744685186289,3.58220535886127,3.8487738386206,"95%","Set1_thinned_2","_2","n=2"
"29",",
 ","ProxyRecord",-4884.025,6834.025,"BP",-7.74626845680283,-7.77995558638588,-7.71183056331618,3.9440336166294,3.79416811313707,4.09102507173861,"95%","Set1_thinned_2","_2","n=2"
"30",",
 ","ProxyRecord",-4834.025,6784.025,"BP",-7.54536889328649,-7.57745891378127,-7.51293796850218,4.07619952521425,3.91414739081125,4.23237850725015,"95%","Set1_thinned_2","_2","n=2"
"31",",
 ","ProxyRecord",-4784.025,6734.025,"BP",-7.34022155574559,-7.37110973965503,-7.3090886649349,4.11394457761359,3.95194911537136,4.27046930391614,"95%","Set1_thinned_2","_2","n=2"
"32",",
 ","ProxyRecord",-4734.025,6684.025,"BP",-7.13554748698932,-7.16712379501589,-7.1044544311983,4.05726877382901,3.89926975024771,4.21305377461436,"95%","Set1_thinned_2","_2","n=2"
"33",",
 ","ProxyRecord",-4684.025,6634.025,"BP",-6.93606772982689,-6.97010196029882,-6.90349525082529,3.90617211385948,3.75768797710192,4.05070512557664,"95%","Set1_thinned_2","_2","n=2"
"34",",
 ","ProxyRecord",-4634.025,6584.025,"BP",-6.74650332706752,-6.78487081014454,-6.71211289768981,3.66065459770665,3.52765708750233,3.78975678833451,"95%","Set1_thinned_2","_2","n=2"
"35",",
 ","ProxyRecord",-4584.025,6534.025,"BP",-6.57157532152042,-6.61257148899542,-6.53316792672905,3.32071622536823,3.20660952535176,3.43399802679512,"95%","Set1_thinned_2","_2","n=2"
"36",",
 ","ProxyRecord",-4534.025,6484.025,"BP",-6.41600475599479,-6.45867291346408,-6.37474358496558,2.8863569968478,2.78897762984887,2.98415912082046,"95%","Set1_thinned_2","_2","n=2"
"37",",
 ","ProxyRecord",-4484.025,6434.025,"BP",-6.28440564855162,-6.32782613079162,-6.24249377587587,2.37288162854755,2.2820951047054,2.46252005221761,"95%","Set1_thinned_2","_2","n=2"
"38",",
 ","ProxyRecord",-4434.025,6384.025,"BP",-6.17768168754206,-6.22094398329943,-6.13612929510737,1.90926391611884,1.80758594677489,2.00748140920061,"95%","Set1_thinned_2","_2","n=2"
"39",",
 ","ProxyRecord",-4384.025,6334.025,"BP",-6.09216212769903,-6.13490188906529,-6.05027371552748,1.52470558188599,1.41022756313174,1.64156221226328,"95%","Set1_thinned_2","_2","n=2"
"40",",
 ","ProxyRecord",-4334.025,6284.025,"BP",-6.02389400011277,-6.06472103756669,-5.98223052387589,1.21920662584837,1.08949745822596,1.35055621121586,"95%","Set1_thinned_2","_2","n=2"
"41",",
 ","ProxyRecord",-4284.025,6234.025,"BP",-5.96892433587349,-6.00841959436253,-5.92764507575023,0.99276704800646,0.849794035525894,1.13705735733854,"95%","Set1_thinned_2","_2","n=2"
"42",",
 ","ProxyRecord",-4234.025,6184.025,"BP",-5.92330016607141,-5.96255640314427,-5.88350624936801,0.845386848360251,0.696896918349827,0.997153425880388,"95%","Set1_thinned_2","_2","n=2"
"43",",
 ","ProxyRecord",-4184.025,6134.025,"BP",-5.88306852179677,-5.92297391112511,-5.84336719780286,0.777066026909049,0.629074538783945,0.928654977032331,"95%","Set1_thinned_2","_2","n=2"
"44",",
 ","ProxyRecord",-4134.025,6084.025,"BP",-5.84427643413978,-5.88508443611562,-5.80303675400167,0.787804583653436,0.647256359041148,0.932670736568594,"95%","Set1_thinned_2","_2","n=2"
"45",",
 ","ProxyRecord",-4084.025,6034.025,"BP",-5.80297093419068,-5.84601237811191,-5.76021242653014,0.87760251859452,0.749343770042467,1.01083713076156,"95%","Set1_thinned_2","_2","n=2"
"46",",
 ","ProxyRecord",-4034.025,5984.025,"BP",-5.75519905303967,-5.80102717458039,-5.7101431795803,1.04645983173004,0.934442517458229,1.16310214337536,"95%","Set1_thinned_2","_2","n=2"
"47",",
 ","ProxyRecord",-3984.025,5934.025,"BP",-5.697007821777,-5.74559291811778,-5.6508491886604,1.29437652306058,1.19747640001746,1.39307048594922,"95%","Set1_thinned_2","_2","n=2"
"48",",
 ","ProxyRecord",-3934.025,5884.025,"BP",-5.62444427149287,-5.6730703756363,-5.57823065279462,1.62135259258693,1.53716509675521,1.70741016952988,"95%","Set1_thinned_2","_2","n=2"
"49",",
 ","ProxyRecord",-3884.025,5834.025,"BP",-5.53376296899664,-5.58109663341408,-5.48841645662903,2.00513693520755,1.91228996210372,2.09357128884343,"95%","Set1_thinned_2","_2","n=2"
"50",",
 ","ProxyRecord",-3834.025,5784.025,"BP",-5.4248769873829,-5.46975467901578,-5.38103543007568,2.33981724154067,2.23688358159905,2.44544107185314,"95%","Set1_thinned_2","_2","n=2"
"51",",
 ","ProxyRecord",-3784.025,5734.025,"BP",-5.30082849641777,-5.34321069972955,-5.25960764331302,2.61163730926382,2.49035539644404,2.73467926553922,"95%","Set1_thinned_2","_2","n=2"
"52",",
 ","ProxyRecord",-3734.025,5684.025,"BP",-5.16476050803179,-5.20375718555653,-5.12754670312115,2.82059713837507,2.68128447017627,2.96080966340965,"95%","Set1_thinned_2","_2","n=2"
"53",",
 ","ProxyRecord",-3684.025,5634.025,"BP",-5.01981603415553,-5.05550415862326,-4.9846385452042,2.96669672887463,2.81477130275621,3.1169040761994,"95%","Set1_thinned_2","_2","n=2"
"54",",
 ","ProxyRecord",-3634.025,5584.025,"BP",-4.86913808671954,-4.90260744009872,-4.83569026452502,3.04993608076374,2.89341923008956,3.20545809724637,"95%","Set1_thinned_2","_2","n=2"
"55",",
 ","ProxyRecord",-3584.025,5534.025,"BP",-4.71586967765439,-4.74759541569797,-4.68311174150564,3.07031519404099,2.9118205870776,3.2254050673033,"95%","Set1_thinned_2","_2","n=2"
"56",",
 ","ProxyRecord",-3534.025,5484.025,"BP",-4.56315381889064,-4.59565783016389,-4.52989241746853,3.02783406870814,2.87705733287529,3.17754779733484,"95%","Set1_thinned_2","_2","n=2"
"57",",
 ","ProxyRecord",-3484.025,5434.025,"BP",-4.41413352235884,-4.44741515875485,-4.37883754781497,2.92249270476326,2.78512432583517,3.06009996806727,"95%","Set1_thinned_2","_2","n=2"
"58",",
 ","ProxyRecord",-3434.025,5384.025,"BP",-4.27195179998956,-4.30797202783092,-4.23508152647328,2.7542911022071,2.63315222110112,2.87897749911049,"95%","Set1_thinned_2","_2","n=2"
"59",",
 ","ProxyRecord",-3384.025,5334.025,"BP",-4.13975166371335,-4.17833292564959,-4.10060075156536,2.52322926104021,2.41910034664018,2.63100720610099,"95%","Set1_thinned_2","_2","n=2"
"60",",
 ","ProxyRecord",-3334.025,5284.025,"BP",-4.02067612546078,-4.06019151482318,-3.98002093387233,2.22930718126207,2.13183464250908,2.33008654378981,"95%","Set1_thinned_2","_2","n=2"
"61",",
 ","ProxyRecord",-3284.025,5234.025,"BP",-3.91753912957413,-3.95787545639958,-3.87635242268805,1.90074553426653,1.78902504710317,2.00996897752858,"95%","Set1_thinned_2","_2","n=2"
"62",",
 ","ProxyRecord",-3234.025,5184.025,"BP",-3.82975533049705,-3.86997216937118,-3.78815583929954,1.61933900923139,1.4928176622391,1.74492104377994,"95%","Set1_thinned_2","_2","n=2"
"63",",
 ","ProxyRecord",-3184.025,5134.025,"BP",-3.75473301768146,-3.79490002413983,-3.71301932038734,1.39028608380671,1.24595505429691,1.52876458093723,"95%","Set1_thinned_2","_2","n=2"
"64",",
 ","ProxyRecord",-3134.025,5084.025,"BP",-3.68985451114687,-3.72972558074009,-3.64887061170607,1.2135867579916,1.05892676200162,1.36303262909302,"95%","Set1_thinned_2","_2","n=2"
"65",",
 ","ProxyRecord",-3084.025,5034.025,"BP",-3.63250213091278,-3.67214473192851,-3.59187867538411,1.0892410317869,0.92993510935246,1.24643116204549,"95%","Set1_thinned_2","_2","n=2"
"66",",
 ","ProxyRecord",-3034.025,4984.025,"BP",-3.58005819699869,-3.62044571377706,-3.53625605531921,1.01724890519136,0.858758881236316,1.17333503102879,"95%","Set1_thinned_2","_2","n=2"
"67",",
 ","ProxyRecord",-2984.025,4934.025,"BP",-3.5299050294241,-3.57366817429465,-3.48346069569821,0.997610378206416,0.844867677029507,1.1474413830142,"95%","Set1_thinned_2","_2","n=2"
"68",",
 ","ProxyRecord",-2934.025,4884.025,"BP",-3.47942494820852,-3.52529665903245,-3.43172166342022,1.03032545083153,0.890991670885478,1.16519298074085,"95%","Set1_thinned_2","_2","n=2"
"69",",
 ","ProxyRecord",-2884.025,4834.025,"BP",-3.42600027337143,-3.47481449818585,-3.3753837203507,1.11539412306662,0.992740609679357,1.2326489773175,"95%","Set1_thinned_2","_2","n=2"
"70",",
 ","ProxyRecord",-2834.025,4784.025,"BP",-3.36701332493236,-3.41777181286941,-3.31430602588689,1.25281639491167,1.15072555761103,1.35403306841157,"95%","Set1_thinned_2","_2","n=2"
"71",",
 ","ProxyRecord",-2784.025,4734.025,"BP",-3.29984642291078,-3.35067453734928,-3.24734975552213,1.44259226636643,1.35696732859453,1.53859106831458,"95%","Set1_thinned_2","_2","n=2"
"72",",
 ","ProxyRecord",-2734.025,4684.025,"BP",-3.22188188732621,-3.2721930748788,-3.17000683282525,1.68472173743113,1.58707333954711,1.78780187209303,"95%","Set1_thinned_2","_2","n=2"
"73",",
 ","ProxyRecord",-2684.025,4634.025,"BP",-3.13102647441751,-3.17964234256517,-3.08166507149777,1.94172843568118,1.80879244584125,2.07143422627173,"95%","Set1_thinned_2","_2","n=2"
"74",",
 ","ProxyRecord",-2634.025,4584.025,"BP",-3.02860347735697,-3.07537739126397,-2.98225900213463,2.14619991364491,1.97886387719835,2.31171556509355,"95%","Set1_thinned_2","_2","n=2"
"75",",
 ","ProxyRecord",-2584.025,4534.025,"BP",-2.91730455824103,-2.95898936858992,-2.87527182033897,2.29676531789671,2.10391178338618,2.49093535036076,"95%","Set1_thinned_2","_2","n=2"
"76",",
 ","ProxyRecord",-2534.025,4484.025,"BP",-2.7998250207553,-2.8379747629072,-2.7617576779411,2.39342464843671,2.18100491310775,2.6041629617176,"95%","Set1_thinned_2","_2","n=2"
"77",",
 ","ProxyRecord",-2484.025,4434.025,"BP",-2.67886016858535,-2.71478847893723,-2.64033584306935,2.43617790526534,2.21213701768618,2.65844851082247,"95%","Set1_thinned_2","_2","n=2"
"78",",
 ","ProxyRecord",-2434.025,4384.025,"BP",-2.55710530541679,-2.59525930931465,-2.51637270630107,2.4250250883818,2.19989469173259,2.65154159403686,"95%","Set1_thinned_2","_2","n=2"
"79",",
 ","ProxyRecord",-2384.025,4334.025,"BP",-2.4372557349352,-2.48122082964308,-2.39421667241579,2.35996619778657,2.13855915985644,2.57978745328198,"95%","Set1_thinned_2","_2","n=2"
"80",",
 ","ProxyRecord",-2334.025,4284.025,"BP",-2.32200676082617,-2.37071194778513,-2.27321859554162,2.24100123347928,2.03159261029092,2.44321319543273,"95%","Set1_thinned_2","_2","n=2"
"81",",
 ","ProxyRecord",-2284.025,4234.025,"BP",-2.21405368677528,-2.26982526243749,-2.15846027273375,2.06813019546028,1.87940205886647,2.25806299726531,"95%","Set1_thinned_2","_2","n=2"
"82",",
 ","ProxyRecord",-2234.025,4184.025,"BP",-2.11609181646814,-2.17774582842536,-2.05563672223626,1.84135308372973,1.67366111232675,2.0086529899094,"95%","Set1_thinned_2","_2","n=2"
"83",",
 ","ProxyRecord",-2184.025,4134.025,"BP",-2.03081645359032,-2.09788902354286,-1.96465732440723,1.56066989828745,1.41612813471062,1.70924047062491,"95%","Set1_thinned_2","_2","n=2"
"84",",
 ","ProxyRecord",-2134.025,4084.025,"BP",-1.96092290182742,-2.03209297450571,-1.89188398580614,1.22608063913306,1.07969938065881,1.37403074059264,"95%","Set1_thinned_2","_2","n=2"
"85",",
 ","ProxyRecord",-2084.025,4034.025,"BP",-1.90832506611746,-1.98177115275853,-1.83901321624025,0.885444900163605,0.715572264590151,1.0625761906173,"95%","Set1_thinned_2","_2","n=2"
"86",",
 ","ProxyRecord",-2034.025,3984.025,"BP",-1.87161544224633,-1.9444062513199,-1.80104486834834,0.590578978702174,0.390829834450593,0.7954801904783,"95%","Set1_thinned_2","_2","n=2"
"87",",
 ","ProxyRecord",-1984.025,3934.025,"BP",-1.84850419178328,-1.920944577469,-1.77616948763717,0.341509963840491,0.116540944100705,0.568383046340018,"95%","Set1_thinned_2","_2","n=2"
"88",",
 ","ProxyRecord",-1934.025,3884.025,"BP",-1.83670146939832,-1.91218921053268,-1.76310268018527,0.138237855578627,-0.104255223083527,0.382173573475392,"95%","Set1_thinned_2","_2","n=2"
"89",",
 ","ProxyRecord",-1884.025,3834.025,"BP",-1.83391742976145,-1.90834523640659,-1.75714651821629,-0.0192373460830623,-0.27399566518237,0.232851441645888,"95%","Set1_thinned_2","_2","n=2"
"90",",
 ","ProxyRecord",-1834.025,3784.025,"BP",-1.83786222754269,-1.91439489519887,-1.75782748606344,-0.130915641145182,-0.380901225393264,0.118883645331771,"95%","Set1_thinned_2","_2","n=2"
"91",",
 ","ProxyRecord",-1784.025,3734.025,"BP",-1.84624601741202,-1.92640998051916,-1.76228452547094,-0.196797029607302,-0.429820799033105,0.0415242825735221,"95%","Set1_thinned_2","_2","n=2"
"92",",
 ","ProxyRecord",-1734.025,3684.025,"BP",-1.85677895403946,-1.93996644400775,-1.76856911991779,-0.216881511469579,-0.432860150816094,0.0016994269842503,"95%","Set1_thinned_2","_2","n=2"
"93",",
 ","ProxyRecord",-1684.025,3634.025,"BP",-1.86717119209502,-1.95368097416706,-1.77411745965013,-0.191169086731636,-0.384642926777639,0.00016526360265608,"95%","Set1_thinned_2","_2","n=2"
"94",",
 ","ProxyRecord",-1634.025,3584.025,"BP",-1.87513288624869,-1.96506601281178,-1.78178884128644,-0.119659755394164,-0.296321542368268,0.0464706943873436,"95%","Set1_thinned_2","_2","n=2"
"95",",
 ","ProxyRecord",-1584.025,3534.025,"BP",-1.87837419117048,-1.96954759923501,-1.78624038688067,-0.00235351745684952,-0.169945814270533,0.164277503887187,"95%","Set1_thinned_2","_2","n=2"
"96",",
 ","ProxyRecord",-1534.025,3484.025,"BP",-1.87460629244879,-1.96494995543799,-1.78323148050729,0.160228130651169,-0.0257698367648259,0.352360337338794,"95%","Set1_thinned_2","_2","n=2"
"97",",
 ","ProxyRecord",-1484.025,3434.025,"BP",-1.86237979651334,-1.94800802899268,-1.77648726938646,0.324443455494296,0.0899277003482311,0.558729369217742,"95%","Set1_thinned_2","_2","n=2"
"98",",
 ","ProxyRecord",-1434.025,3384.025,"BP",-1.84260024585735,-1.92493407751776,-1.76252701222341,0.462350319473144,0.18126970844655,0.737157238915511,"95%","Set1_thinned_2","_2","n=2"
"99",",
 ","ProxyRecord",-1384.025,3334.025,"BP",-1.81658306352403,-1.89220261313613,-1.74274634246907,0.573948722587558,0.252071743242763,0.880492197455792,"95%","Set1_thinned_2","_2","n=2"
"100",",
 ","ProxyRecord",-1334.025,3284.025,"BP",-1.7856436725566,-1.85747942142443,-1.71370503001245,0.659238664837424,0.317077573016641,0.988296604798281,"95%","Set1_thinned_2","_2","n=2"
"101",",
 ","ProxyRecord",-1284.025,3234.025,"BP",-1.75109749599828,-1.82171075380686,-1.67870205265818,0.718220146223186,0.363266265839381,1.05935188021952,"95%","Set1_thinned_2","_2","n=2"
"102",",
 ","ProxyRecord",-1234.025,3184.025,"BP",-1.71425995689228,-1.78383334210837,-1.63859487956923,0.750893166744422,0.393602004570962,1.09772425697191,"95%","Set1_thinned_2","_2","n=2"
"103",",
 ","ProxyRecord",-1184.025,3134.025,"BP",-1.67644647828182,-1.75195125653822,-1.59252876953101,0.757257726401576,0.414102310396131,1.08662313393666,"95%","Set1_thinned_2","_2","n=2"
"104",",
 ","ProxyRecord",-1134.025,3084.025,"BP",-1.63897248321011,-1.721388166641,-1.54891060910216,0.737313825194272,0.419125589126723,1.04426885545205,"95%","Set1_thinned_2","_2","n=2"
"105",",
 ","ProxyRecord",-1084.025,3034.025,"BP",-1.60315339472038,-1.6937649585051,-1.50559128327133,0.691061463122745,0.406952069691976,0.967356486054626,"95%","Set1_thinned_2","_2","n=2"
"106",",
 ","ProxyRecord",-1034.025,2984.025,"BP",-1.57030463585583,-1.66785879868047,-1.46858827515446,0.618500640186715,0.37675502909367,0.861359378834578,"95%","Set1_thinned_2","_2","n=2"
"107",",
 ","ProxyRecord",-984.024999999998,2934.025,"BP",-1.54174162965969,-1.64547855013416,-1.43598640680333,0.519631356386692,0.3090400130263,0.728365965111341,"95%","Set1_thinned_2","_2","n=2"
"108",",
 ","ProxyRecord",-934.024999999998,2884.025,"BP",-1.51877311611036,-1.62650761497837,-1.41102331568878,0.396000819643189,0.20046562915883,0.589127332049666,"95%","Set1_thinned_2","_2","n=2"
"109",",
 ","ProxyRecord",-884.024999999998,2834.025,"BP",-1.50197170443537,-1.61007279336953,-1.39532281697722,0.279306538820799,0.0493738062488729,0.502719263984946,"95%","Set1_thinned_2","_2","n=2"
"110",",
 ","ProxyRecord",-834.024999999999,2784.025,"BP",-1.49051776287698,-1.59926217196077,-1.38499503359206,0.182102014979227,-0.075380264960495,0.439767384944919,"95%","Set1_thinned_2","_2","n=2"
"111",",
 ","ProxyRecord",-784.024999999999,2734.025,"BP",-1.48343680358613,-1.58857985777148,-1.38248020107471,0.104387248118624,-0.192647576204796,0.393789118725898,"95%","Set1_thinned_2","_2","n=2"
"112",",
 ","ProxyRecord",-734.024999999998,2684.025,"BP",-1.4797543387138,-1.58221266365625,-1.38401037814803,0.0461622382390972,-0.281859347416374,0.361317159338423,"95%","Set1_thinned_2","_2","n=2"
"113",",
 ","ProxyRecord",-684.024999999998,2634.025,"BP",-1.47849588041093,-1.57775009070693,-1.38411896915694,0.00742698534029097,-0.33067793602868,0.336744417024473,"95%","Set1_thinned_2","_2","n=2"
"114",",
 ","ProxyRecord",-634.024999999998,2584.025,"BP",-1.47868694082848,-1.5741310632775,-1.38362118440639,-0.0118185105780603,-0.344589824016273,0.324622970725151,"95%","Set1_thinned_2","_2","n=2"
"115",",
 ","ProxyRecord",-584.024999999999,2534.025,"BP",-1.47935303211741,-1.57659638774189,-1.3815596045996,-0.0115742495152235,-0.34110271484219,0.312519462973591,"95%","Set1_thinned_2","_2","n=2"
"116",",
 ","ProxyRecord",-534.024999999999,2484.025,"BP",-1.47951966642868,-1.58215882743101,-1.37900001173587,0.00815976852865341,-0.289919223418677,0.302468504426958,"95%","Set1_thinned_2","_2","n=2"
"117",",
 ","ProxyRecord",-484.024999999998,2434.025,"BP",-1.47821235591325,-1.58307678854782,-1.37647045734196,0.0473835435533545,-0.217665459621809,0.310724842452498,"95%","Set1_thinned_2","_2","n=2"
"118",",
 ","ProxyRecord",-434.024999999998,2384.025,"BP",-1.47445661272206,-1.57689285211954,-1.37215447903953,0.106097075558642,-0.121724259770754,0.342312491006361,"95%","Set1_thinned_2","_2","n=2"
"119",",
 ","ProxyRecord",-384.024999999998,2334.025,"BP",-1.46727794900608,-1.56951971549829,-1.36281112688286,0.184300364544802,-0.0219512112784755,0.405066845914893,"95%","Set1_thinned_2","_2","n=2"
"120",",
 ","ProxyRecord",-334.024999999999,2284.025,"BP",-1.45571878565995,-1.55509562933656,-1.35169314026341,0.279452713108599,0.0559320459625679,0.500744429680083,"95%","Set1_thinned_2","_2","n=2"
"121",",
 ","ProxyRecord",-284.024999999999,2234.025,"BP",-1.43948026015993,-1.53182483678573,-1.33943478425246,0.368036798593314,0.10522381810875,0.628843564846222,"95%","Set1_thinned_2","_2","n=2"
"122",",
 ","ProxyRecord",-234.024999999998,2184.025,"BP",-1.41912001064632,-1.50540053457289,-1.32540568446387,0.444321673652033,0.136294817188552,0.748296672611188,"95%","Set1_thinned_2","_2","n=2"
"123",",
 ","ProxyRecord",-184.024999999998,2134.025,"BP",-1.39525299764043,-1.47395536980472,-1.31106395632092,0.508307338284607,0.164663365911986,0.847893795893319,"95%","Set1_thinned_2","_2","n=2"
"124",",
 ","ProxyRecord",-134.024999999998,2084.025,"BP",-1.36849418166354,-1.44105636131261,-1.29221989897024,0.559993792491916,0.185623657684432,0.925286814887452,"95%","Set1_thinned_2","_2","n=2"
"125",",
 ","ProxyRecord",-84.0249999999987,2034.025,"BP",-1.33945852323694,-1.40883400517156,-1.2664231274649,0.599381036272892,0.212604817746361,0.972352981246856,"95%","Set1_thinned_2","_2","n=2"
"126",",
 ","ProxyRecord",-34.0249999999989,1984.025,"BP",-1.30876098288193,-1.3780784307583,-1.23738050259104,0.626469069628205,0.247311684713955,0.998210667860607,"95%","Set1_thinned_2","_2","n=2"
"127",",
 ","ProxyRecord",15.9750000000018,1934.025,"BP",-1.27701652111981,-1.35265090531833,-1.2021795746746,0.641257892557747,0.280505780951152,0.996036046053309,"95%","Set1_thinned_2","_2","n=2"
"128",",
 ","ProxyRecord",65.9750000000017,1884.025,"BP",-1.24484009847186,-1.32518801405579,-1.16460812003598,0.643747505061365,0.308337402528896,0.966424289548168,"95%","Set1_thinned_2","_2","n=2"
"129",",
 ","ProxyRecord",115.975000000002,1834.025,"BP",-1.21284667545937,-1.3022865004072,-1.12485321927113,0.633937907138986,0.341413663719581,0.911635652097703,"95%","Set1_thinned_2","_2","n=2"
"130",",
 ","ProxyRecord",165.975000000001,1784.025,"BP",-1.18165121260365,-1.27750829505484,-1.08888609874925,0.611829098791027,0.365665310064985,0.844983706281688,"95%","Set1_thinned_2","_2","n=2"
"131",",
 ","ProxyRecord",215.975000000001,1734.025,"BP",-1.15186867042597,-1.25468441682951,-1.05175844442511,0.577421080016992,0.36368314626703,0.769510525470367,"95%","Set1_thinned_2","_2","n=2"
"132",",
 ","ProxyRecord",265.975000000002,1684.025,"BP",-1.12409535462898,-1.22770470403287,-1.02217950095021,0.532789067337202,0.3412520837799,0.725768845431161,"95%","Set1_thinned_2","_2","n=2"
"133",",
 ","ProxyRecord",315.975000000002,1634.025,"BP",-1.0985688911627,-1.20264048120299,-0.997967746620265,0.48859444898422,0.28713077122629,0.704705186321128,"95%","Set1_thinned_2","_2","n=2"
"134",",
 ","ProxyRecord",365.975000000002,1584.025,"BP",-1.0752034509297,-1.17607663758489,-0.978477835188988,0.446348138005391,0.200455984423469,0.705157664468929,"95%","Set1_thinned_2","_2","n=2"
"135",",
 ","ProxyRecord",415.975000000001,1534.025,"BP",-1.0539016185613,-1.14965343169991,-0.960327987409291,0.406050134400625,0.123798094842623,0.692155494617362,"95%","Set1_thinned_2","_2","n=2"
"136",",
 ","ProxyRecord",465.975000000001,1484.025,"BP",-1.03456597868879,-1.12438261515703,-0.944869302641532,0.36770043816993,0.0602027913648805,0.680088841207863,"95%","Set1_thinned_2","_2","n=2"
"137",",
 ","ProxyRecord",515.975000000002,1434.025,"BP",-1.01709911594346,-1.10587515170859,-0.932169654030012,0.331299049313142,0.0131896332702234,0.657617116306598,"95%","Set1_thinned_2","_2","n=2"
"138",",
 ","ProxyRecord",565.975000000002,1384.025,"BP",-1.00140361495662,-1.0887022511257,-0.918928979565261,0.29684596783047,-0.018055263433622,0.621029276455065,"95%","Set1_thinned_2","_2","n=2"
"139",",
 ","ProxyRecord",615.975000000002,1334.025,"BP",-0.987382060359556,-1.07456758262644,-0.902728393740199,0.264341193721826,-0.0355789668771645,0.571416836327995,"95%","Set1_thinned_2","_2","n=2"
"140",",
 ","ProxyRecord",665.975000000001,1284.025,"BP",-0.974937036783572,-1.06248853967173,-0.890453306410697,0.233784726987425,-0.043812385022796,0.525201698757035,"95%","Set1_thinned_2","_2","n=2"
"141",",
 ","ProxyRecord",715.975000000001,1234.025,"BP",-0.963971128859965,-1.05154402373054,-0.875323196524494,0.205176567626891,-0.0453337796677488,0.470113391689461,"95%","Set1_thinned_2","_2","n=2"
"142",",
 ","ProxyRecord",765.975000000002,1184.025,"BP",-0.95438692122003,-1.04469979199082,-0.86419847044914,0.178516715640492,-0.0403251063650631,0.413557275539159,"95%","Set1_thinned_2","_2","n=2"
"143",",
 ","ProxyRecord",815.975000000002,1134.025,"BP",-0.946086998495067,-1.03376916980311,-0.8577267781761,0.15380517102811,-0.0643687047479436,0.381526821736886,"95%","Set1_thinned_2","_2","n=2"
"144",",
 ","ProxyRecord",865.975000000002,1084.025,"BP",-0.938944186040923,-1.02302950559808,-0.854137275711285,0.133670166772759,-0.114022224072267,0.39443136123389,"95%","Set1_thinned_2","_2","n=2"
"145",",
 ","ProxyRecord",915.975000000001,1034.025,"BP",-0.932501071107649,-1.01366332979721,-0.85181439883631,0.126277399938792,-0.165301363069207,0.42493043958955,"95%","Set1_thinned_2","_2","n=2"
"146",",
 ","ProxyRecord",965.975000000001,984.024999999999,"BP",-0.926094415652075,-1.00322372033045,-0.85007260166696,0.132211787664621,-0.197576826304641,0.465939072666501,"95%","Set1_thinned_2","_2","n=2"
"147",",
 ","ProxyRecord",1015.975,934.024999999998,"BP",-0.919057861946213,-0.994701483851955,-0.844651126208634,0.151473329950354,-0.208508130689927,0.516667018634588,"95%","Set1_thinned_2","_2","n=2"
"148",",
 ","ProxyRecord",1065.975,884.024999999998,"BP",-0.910725052262072,-0.989567115311486,-0.834275434781865,0.184062026795889,-0.190825690034029,0.558497835396044,"95%","Set1_thinned_2","_2","n=2"
"149",",
 ","ProxyRecord",1115.975,834.024999999998,"BP",-0.900429628871662,-0.982276127825191,-0.819977529516347,0.229977878201055,-0.13872512466901,0.594977234784424,"95%","Set1_thinned_2","_2","n=2"
