component,modelID,df2s,dsd2s,yearBP,siteID,model_ranking
1,3,5.94678776089153,3.81543835998616,16168,2,2
1,3,6.28992457220344,3.81551464523113,16068,2,2
1,3,6.63621244673755,3.81584464293297,15968,2,2
1,3,6.98528955013303,3.81641499550636,15868,2,2
1,3,7.33674824417142,3.81720676103442,15768,2,2
1,3,7.69013154062751,3.81819578776038,15668,2,2
1,3,8.04492940198753,3.81935327662953,15568,2,2
1,3,8.4005748794936,3.82064652116996,15468,2,2
1,3,8.75644007851186,3.82203981284461,15368,2,2
1,3,9.1118319408486,3.82349549408214,15268,2,2
1,3,9.46598783350117,3.82497514067527,15168,2,2
1,3,9.81807093246001,3.82644084816798,15068,2,2
1,3,10.1671653903857,3.82785659536499,14968,2,2
1,3,10.5122712758943,3.82918965141815,14868,2,2
1,3,10.8522992723529,3.83041198780356,14768,2,2
1,3,11.1860651228874,3.83150164970966,14668,2,2
1,3,11.5122837295038,3.83244403286281,14568,2,2
1,3,11.8295524222541,3.83323279400979,14468,2,2
1,3,12.1363024492148,3.83386891991541,14368,2,2
1,3,12.43082952084,3.83435842846711,14268,2,2
1,3,12.7114468852834,3.83471057543003,14168,2,2
1,3,12.976617424797,3.83493642386151,14068,2,2
1,3,13.2250619683262,3.83504767457146,13968,2,2
1,3,13.4559136908673,3.83505570451734,13868,2,2
1,3,13.6688252404173,3.83497077130329,13768,2,2
1,3,13.8639773062148,3.83480151680781,13668,2,2
1,3,14.0420734648224,3.83455487829006,13568,2,2
1,3,14.2042443884997,3.8342362840391,13468,2,2
1,3,14.3517279384135,3.83384962263185,13368,2,2
1,3,14.4856447268443,3.83339680528599,13268,2,2
1,3,14.6069721296624,3.83287749603453,13168,2,2
1,3,14.716548660618,3.83228924379626,13068,2,2
1,3,14.8150978490849,3.83162789778551,12968,2,2
1,3,14.9032769801467,3.83088807112327,12868,2,2
1,3,14.9817076058968,3.83006359072354,12768,2,2
1,3,15.0509567030044,3.82914797269991,12668,2,2
1,3,15.1114476946977,3.82813477444782,12568,2,2
1,3,15.1634100053196,3.82701769749204,12468,2,2
1,3,15.2068753061309,3.82579086935545,12368,2,2
1,3,15.2416765659054,3.82444950545817,12268,2,2
1,3,15.267446557291,3.82299096980115,12168,2,2
1,3,15.2836214810733,3.82141630140661,12068,2,2
1,3,15.2894721029633,3.8197321062373,11968,2,2
1,3,15.284163806081,3.81795178097076,11868,2,2
1,3,15.2668751046798,3.81609621841919,11768,2,2
1,3,15.2368572631762,3.81419315867117,11668,2,2
1,3,15.1934347255045,3.81227569401897,11568,2,2
1,3,15.1360018780235,3.81038063197707,11468,2,2
1,3,15.0640199847217,3.80854681291894,11368,2,2
1,3,14.9770142774614,3.80681343014752,11268,2,2
1,3,14.8745711874026,3.8052183937707,11168,2,2
1,3,14.7563357076897,3.80379676997936,11068,2,2
1,3,14.6220088848169,3.80257932068634,10968,2,2
1,3,14.4713454468093,3.80159115978504,10868,2,2
1,3,14.3041515934227,3.80085053300057,10768,2,2
1,3,14.1202829967471,3.80036771636368,10668,2,2
1,3,13.9196430957019,3.80014401775439,10568,2,2
1,3,13.70218181629,3.80017084425638,10468,2,2
1,3,13.4678949179148,3.80042878492725,10368,2,2
1,3,13.2168242605738,3.80088662680111,10268,2,2
1,3,12.9490594187754,3.80150019876039,10168,2,2
1,3,12.6647412453938,3.80221090323659,10068,2,2
1,3,12.3640682324687,3.80294376443645,9968,2,2
1,3,12.0473068432011,3.80360479446377,9868,2,2
1,3,11.7148074324704,3.80407747312619,9768,2,2
1,3,11.3670279476259,3.80421816650106,9668,2,2
1,3,11.0045669228943,3.80385038671295,9568,2,2
1,3,10.6282056674633,3.80275795380228,9468,2,2
1,3,10.2389728840368,3.80067783701392,9368,2,2
1,3,9.83824154116926,3.79729425977442,9268,2,2
1,3,9.42786364354849,3.79223682784682,9168,2,2
1,3,9.01035551740192,3.78508757956072,9068,2,2
1,3,8.58915098562458,3.77540488550007,8968,2,2
1,3,8.16894613153578,3.76277610288071,8868,2,2
1,3,7.75617134045576,3.74691506281505,8768,2,2
1,3,7.35962808788871,3.72782363682938,8668,2,2
1,3,6.9913376617513,3.70603228205405,8568,2,2
1,3,6.66767093404821,3.68290882526706,8468,2,2
1,3,6.41085093568967,3.66094707336774,8368,2,2
1,3,6.25095125804758,3.64375814501693,8268,2,2
1,3,6.22854753125357,3.63508879898242,8168,2,2
1,3,6.39821445077425,3.63543242138598,8068,2,2
1,3,6.77871454448221,3.6358665311522,7968,2,2
1,3,6.96050213022885,3.64461038902156,7868,2,2
1,3,6.73786462539967,3.66702552268774,7768,2,2
1,3,6.20386544179463,3.63507570556974,7668,2,2
1,3,5.71637320519177,3.53468289743141,7568,2,2
1,3,5.34681221127437,3.43491885699178,7468,2,2
1,3,5.06143493280804,3.36271278712369,7368,2,2
1,3,4.82766766499146,3.32329064048152,7268,2,2
1,3,4.61034927537228,3.31625353298716,7168,2,2
1,3,4.36776244106193,3.34265980057623,7068,2,2
1,3,4.04750517220775,3.40586179111766,6968,2,2
1,3,3.58150404995671,3.50624989734444,6868,2,2
1,3,2.87851783502658,3.62782663726508,6768,2,2
1,3,1.85408993658741,3.71025353081863,6668,2,2
1,3,0.913058007477813,3.68568945936306,6568,2,2
1,3,0.331393722912181,3.62786953100263,6468,2,2
1,3,0.00643219019882903,3.58647384465616,6368,2,2
1,3,-0.143613034444134,3.57146270078232,6268,2,2
1,3,-0.177317800985184,3.57788847936563,6168,2,2
1,3,-0.136206247494121,3.59732860264312,6068,2,2
1,3,-0.049290173459593,3.62246968397468,5968,2,2
1,3,0.0635860004184356,3.64830217988431,5868,2,2
1,3,0.18928114857219,3.67191870482508,5768,2,2
1,3,0.319516602423102,3.6919185677668,5668,2,2
1,3,0.4493468596843,3.70783142982261,5568,2,2
1,3,0.575989110093068,3.71968187940985,5468,2,2
1,3,0.69814790113276,3.72769838967133,5368,2,2
1,3,0.815732423978188,3.73213491346736,5268,2,2
1,3,0.929444908365693,3.73317033582184,5168,2,2
1,3,1.04041430539888,3.73085947411522,5068,2,2
1,3,1.14993078223633,3.72512062668723,4968,2,2
1,3,1.25914996189356,3.7157576770838,4868,2,2
1,3,1.36872777387209,3.70252438997147,4768,2,2
1,3,1.47849976220779,3.68524845788785,4668,2,2
1,3,1.58708892977593,3.6640436326141,4568,2,2
1,3,1.69134586780041,3.6396472220961,4468,2,2
1,3,1.78558758204977,3.61391399004487,4368,2,2
1,3,1.86051056172262,3.59044992574854,4268,2,2
1,3,1.90168856154429,3.57522486229891,4168,2,2
1,3,1.88756660366489,3.57665688963736,4068,2,2
1,3,1.78679620716808,3.60398957685685,3968,2,2
1,3,1.55473343791702,3.66173875004096,3868,2,2
1,3,1.12883615202241,3.73651263571814,3768,2,2
1,3,0.458369935754745,3.77004130913104,3668,2,2
1,3,-0.141040353895223,3.71311134034422,3568,2,2
1,3,-0.494087464611221,3.64077393751895,3468,2,2
1,3,-0.674165081702522,3.5931985454745,3368,2,2
1,3,-0.737786856255261,3.57584187877518,3268,2,2
1,3,-0.725358282170491,3.58162779370878,3168,2,2
1,3,-0.665497792836686,3.60117146078071,3068,2,2
1,3,-0.57823976625281,3.62676187259986,2968,2,2
1,3,-0.477427668810124,3.65325456744121,2868,2,2
1,3,-0.372456077696698,3.67772932144381,2768,2,2
1,3,-0.269432004207047,3.69883874000112,2668,2,2
1,3,-0.172060914551839,3.71621574966722,2568,2,2
1,3,-0.0823622065986281,3.73003825201526,2468,2,2
1,3,-0.00116199937823719,3.74074272516302,2368,2,2
1,3,0.0715367779863296,3.74885163517125,2268,2,2
1,3,0.136246148019563,3.75487933859914,2168,2,2
1,3,0.193759965351492,3.75928728055501,2068,2,2
1,3,0.245009117022273,3.76246729353221,1968,2,2
1,3,0.290966237586399,3.76474073587222,1868,2,2
1,3,0.332562495898455,3.76636578854807,1768,2,2
1,3,0.370638130777516,3.76754755859415,1668,2,2
1,3,0.405919674024626,3.76844866002975,1568,2,2
1,3,0.438994276582089,3.76919948265047,1468,2,2
1,3,0.470297351851186,3.76990726056862,1368,2,2
1,3,0.500115864195396,3.77066355541759,1268,2,2
1,3,0.528573682365823,3.77155066652281,1168,2,2
1,3,0.55564618524455,3.77264754565616,1068,2,2
1,3,0.58118095883081,3.77403510869403,968,2,2
1,3,0.604895489577029,3.77579992125895,868,2,2
1,3,0.626403967574879,3.77803476225382,768,2,2
1,3,0.645278836554208,3.78083638584089,668,2,2
1,3,0.661117751525308,3.78430049112184,568,2,2
1,3,0.673616562899551,3.78851462273798,468,2,2
1,3,0.682643529799534,3.79355030192564,368,2,2
1,3,0.688276102423843,3.79945598861524,268,2,2
1,3,0.69076997154014,3.80625159535782,168,2,2
1,3,0.690464282390894,3.81392472204814,68,2,2
1,3,-1.59246094947604,3.88261468265218,18868,3,2
1,3,-1.37458163607963,3.8778219872881,18768,3,2
1,3,-1.1518096006917,3.87328473148408,18668,3,2
1,3,-0.924715672333601,3.86900257418071,18568,3,2
1,3,-0.693586460381044,3.86496930926901,18468,3,2
1,3,-0.458388459530357,3.86117357586638,18368,3,2
1,3,-0.218836218645116,3.85759977600983,18268,3,2
1,3,0.0253471495788056,3.85422909622391,18168,3,2
1,3,0.274323660595514,3.85104080874215,18068,3,2
1,3,0.528204046294354,3.84801406083905,17968,3,2
1,3,0.787080730003631,3.84512917242325,17868,3,2
1,3,1.05102387021215,3.84236812017286,17768,3,2
1,3,1.32007921432645,3.83971501207784,17668,3,2
1,3,1.59426617535217,3.83715682135903,17568,3,2
1,3,1.87357821965322,3.83468465977229,17468,3,2
1,3,2.157993986383,3.83229609097168,17368,3,2
1,3,2.44748572844594,3.82999592357353,17268,3,2
1,3,2.74201821603038,3.82779517596427,17168,3,2
1,3,3.041546469686,3.82570975352639,17068,3,2
1,3,3.34601344780143,3.82375906486238,16968,3,2
1,3,3.65534768369809,3.82196462645753,16868,3,2
1,3,3.96946086548381,3.82034869799637,16768,3,2
1,3,4.28824535173101,3.81893298481776,16668,3,2
1,3,4.61157161581464,3.81773743727087,16568,3,2
1,3,4.93928561186196,3.81677917369782,16468,3,2
1,3,5.27120605469703,3.81607154795666,16368,3,2
1,3,5.60712160633023,3.81562337961307,16268,3,2
1,3,5.94678796118056,3.81543835990238,16168,3,2
1,3,6.28992482194701,3.81551464513446,16068,3,2
1,3,6.6362127580967,3.81584464282752,15968,3,2
1,3,6.98528993823901,3.81641499539294,15868,3,2
1,3,7.33674872785966,3.81720676092004,15768,3,2
1,3,7.69013214332718,3.8181957876554,15668,3,2
1,3,8.04493015284544,3.81935327654701,15568,3,2
1,3,8.40057581475276,3.82064652113078,15468,3,2
1,3,8.75644124322673,3.82203981288516,15368,3,2
1,3,9.11183339102907,3.82349549426026,15268,3,2
1,3,9.46598963873427,3.82497514105297,15168,3,2
1,3,9.81807317919998,3.82644084885337,15068,3,2
1,3,10.1671681859979,3.82785659649937,14968,3,2
1,3,10.5122747536822,3.8291896532094,14868,3,2
1,3,10.8523035977671,3.83041199052711,14768,3,2
1,3,11.186070501231,3.8315016537524,14668,3,2
1,3,11.5122904154349,3.83244403876094,14568,3,2
1,3,11.8295607315466,3.83323280246461,14468,3,2
1,3,12.1363127732964,3.8338689319036,14368,3,2
1,3,12.4308423447515,3.83435844531252,14268,3,2
1,3,12.7114628098266,3.8347105988851,14168,3,2
1,3,12.9766371938992,3.83493645628344,14068,3,2
1,3,13.225086502736,3.83504771909488,13968,3,2
1,3,13.4559441297301,3.83505576531359,13868,3,2
1,3,13.6688629924755,3.83497085388063,13768,3,2
1,3,13.864024112772,3.83480162841552,13668,3,2
1,3,14.0421314772996,3.83455502844087,13568,3,2
1,3,14.2043162636529,3.8342364851949,13468,3,2
1,3,14.3518169553579,3.83384989102261,13368,3,2
1,3,14.4857549306538,3.8333971619952,13268,3,2
1,3,14.6071085074447,3.83287796836547,13168,3,2
1,3,14.7167173572227,3.83228986697489,13068,3,2
1,3,14.8153064311399,3.83162871713195,12968,3,2
1,3,14.9035347588708,3.83088914472461,12868,3,2
1,3,14.9820260313942,3.83006499279014,12768,3,2
1,3,15.0513498452623,3.82914979776591,12668,3,2
1,3,15.1119328296531,3.82813714252297,12568,3,2
1,3,15.1640083280234,3.82702076046135,12468,3,2
1,3,15.2076127971831,3.82579481886638,12368,3,2
1,3,15.242585042696,3.82445458258453,12268,3,2
1,3,15.2685649470572,3.82299747693273,12168,3,2
1,3,15.2849973599364,3.82142461684856,12068,3,2
1,3,15.2911635527123,3.81974270223352,11968,3,2
1,3,15.286241649353,3.81796524613377,11868,3,2
1,3,15.2694255892564,3.81611328614155,11768,3,2
1,3,15.2399852768802,3.81421474320623,11668,3,2
1,3,15.1972676352534,3.81230293719126,11568,3,2
1,3,15.1406940988981,3.81041496418587,11468,3,2
1,3,15.0697583975416,3.80859003431892,11368,3,2
1,3,14.9840246251009,3.80686782036902,11268,3,2
1,3,14.8831255900017,3.8052868618616,11168,3,2
1,3,14.7667614428441,3.80388306337867,11068,3,2
1,3,14.6346985782962,3.80268831800853,10968,3,2
1,3,14.4867688084567,3.80172928595062,10868,3,2
1,3,14.3228688061789,3.8010263505661,10768,3,2
1,3,14.1429598164835,3.80059277141707,10668,3,2
1,3,13.9470676357827,3.80043405109226,10568,3,2
1,3,13.7352828585441,3.80054752441006,10468,3,2
1,3,13.5077613919761,3.80092218103479,10368,3,2
1,3,13.2647252397155,3.80153872180732,10268,3,2
1,3,13.0064635564564,3.80236985009242,10168,3,2
1,3,12.733333975471,3.80338079328027,10068,3,2
1,3,12.4457642123081,3.80453004673613,9968,3,2
1,3,12.1442539479143,3.80577032755419,9868,3,2
1,3,11.8293769956096,3.80704972408216,9768,3,2
1,3,11.5017837378293,3.80831302095312,9668,3,2
1,3,11.1622023468789,3.80950314573284,9568,3,2
1,3,10.8114346325693,3.81056259907851,9468,3,2
1,3,10.4503542891514,3.81143497161942,9368,3,2
1,3,10.0799100339007,3.8120666357522,9268,3,2
1,3,9.70112948013776,3.81240852868518,9168,3,2
1,3,9.31512329716222,3.81241798969165,9068,3,2
1,3,8.92308966630924,3.81206060574734,8968,3,2
1,3,8.52631970578616,3.81131198526163,8868,3,2
1,3,8.12620909190038,3.81015912467014,8768,3,2
1,3,7.72427312827088,3.80860134809314,8668,3,2
1,3,7.32215945500532,3.80665096954811,8568,3,2
1,3,6.92165779856426,3.80433395648298,8468,3,2
1,3,6.52470695453362,3.80169067108812,8368,3,2
1,3,6.13340194847479,3.79877636008133,8268,3,2
1,3,5.75000136360978,3.79566120152956,8168,3,2
1,3,5.37692160967533,3.79242936621958,8068,3,2
1,3,5.01661599690109,3.78917505986253,7968,3,2
1,3,4.67120534073241,3.78599387269119,7868,3,2
1,3,4.34249879236143,3.78297412055041,7768,3,2
1,3,4.03193196517125,3.78019070733397,7668,3,2
1,3,3.74024814094169,3.77770155764937,7568,3,2
1,3,3.46789634845962,3.77554506963412,7468,3,2
1,3,3.21542287729506,3.77373835243148,7368,3,2
1,3,2.98314584089793,3.7722774381102,7268,3,2
1,3,2.770891557477,3.77114004949784,7168,3,2
1,3,2.57785338917936,3.77029024503789,7068,3,2
1,3,2.40292890350989,3.76968349198964,6968,3,2
1,3,2.24520320044962,3.76927139100477,6868,3,2
1,3,2.10337233433544,3.76900647680351,6768,3,2
1,3,1.97628689380231,3.76884596814452,6668,3,2
1,3,1.86271742013268,3.76875428927986,6568,3,2
1,3,1.76118862150412,3.76870411119233,6468,3,2
1,3,1.67025721323225,3.76867622238549,6368,3,2
1,3,1.58877193828186,3.76865884078859,6268,3,2
1,3,1.51567879704176,3.76864710021933,6168,3,2
1,3,1.44995674807971,3.76864229623443,6068,3,2
1,3,1.39063264572338,3.76864944961456,5968,3,2
1,3,1.33682766894591,3.76867453797351,5868,3,2
1,3,1.28780906376938,3.76872220436703,5768,3,2
1,3,1.24300824084465,3.76879361916857,5668,3,2
1,3,1.20185992069179,3.76888543185548,5568,3,2
1,3,1.16363635331902,3.76899037163343,5468,3,2
1,3,1.12750984049664,3.76909917853841,5368,3,2
1,3,1.09281569300991,3.76920330394357,5268,3,2
1,3,1.05905247433213,3.76929729425949,5168,3,2
1,3,1.0258405396514,3.76937989095434,5068,3,2
1,3,0.992933584331478,3.76945316737465,4968,3,2
1,3,0.960187004438485,3.7695212981151,4868,3,2
1,3,0.927477471237654,3.76958976897282,4768,3,2
1,3,0.894722650683542,3.76966491719295,4668,3,2
1,3,0.861924768053288,3.76975317362352,4568,3,2
1,3,0.829189243449945,3.76986027202053,4468,3,2
1,3,0.796744035375886,3.76999102828772,4368,3,2
1,3,0.764910964939338,3.77014912340869,4268,3,2
1,3,0.734037671110129,3.77033660856342,4168,3,2
1,3,0.704429918167296,3.7705539054634,4068,3,2
1,3,0.676297251950892,3.77080041519613,3968,3,2
1,3,0.649753948877623,3.77107492389943,3868,3,2
1,3,0.624900649329356,3.77137520099886,3768,3,2
1,3,0.601896146904037,3.77169703610432,3668,3,2
1,3,0.580973279849566,3.77203352465221,3568,3,2
1,3,0.562342118902889,3.77237470192163,3468,3,2
1,3,0.546102502340799,3.77270757396519,3368,3,2
1,3,0.532279644740048,3.77301704067698,3268,3,2
1,3,0.520856923072132,3.77328742906326,3168,3,2
1,3,0.511729103559919,3.77350422422125,3068,3,2
1,3,0.504693833520287,3.77365545334428,2968,3,2
1,3,0.49943753898493,3.77373244349436,2868,3,2
1,3,0.495558080656047,3.77373029603541,2768,3,2
1,3,0.492706449138932,3.77364825902561,2668,3,2
1,3,0.490657849756535,3.77349015571352,2568,3,2
1,3,0.489294979113039,3.77326438964689,2468,3,2
1,3,0.488621730128652,3.77298292587466,2368,3,2
1,3,0.48875710936787,3.77266009631566,2268,3,2
1,3,0.489885895967017,3.77231215721071,2168,3,2
1,3,0.49220730077097,3.77195721129619,2068,3,2
1,3,0.495915717936005,3.7716146077917,1968,3,2
1,3,0.501190298496222,3.77130462777416,1868,3,2
1,3,0.508167405986459,3.77104871295856,1768,3,2
1,3,0.516926108020126,3.77086961937764,1668,3,2
1,3,0.527485854848928,3.77079173639702,1568,3,2
1,3,0.539791283652012,3.7708419970286,1468,3,2
1,3,0.553703630968521,3.77105098342216,1368,3,2
1,3,0.569003420948283,3.77145393214471,1268,3,2
1,3,0.585372505391133,3.77209203682332,1168,3,2
1,3,0.602403798972373,3.77301442284712,1068,3,2
1,3,0.61961634067382,3.77428047105368,968,3,2
1,3,0.63644711635221,3.77596126682639,868,3,2
1,3,0.652272098260874,3.77813850664354,768,3,2
1,3,0.666462348426285,3.78090104177753,668,3,2
1,3,0.678445964590937,3.7843389579508,568,3,2
1,3,0.687776542603387,3.78853582834507,468,3,2
1,3,0.694203371226322,3.79356037579051,368,3,2
1,3,0.697704685672361,3.7994590972383,268,3,2
1,3,0.698453648320574,3.80625053523891,168,3,2
1,3,0.696720915253973,3.81392133981441,68,3,2
1,3,-1.59246094963381,3.88261468266638,18868,4,2
1,3,-1.37458163627839,3.87782198728309,18768,4,2
1,3,-1.15180960094289,3.87328473148196,18668,4,2
1,3,-0.924715672646412,3.8690025741938,18568,4,2
1,3,-0.693586460774764,3.86496930926959,18468,4,2
1,3,-0.45838846002293,3.86117357588027,18368,4,2
1,3,-0.218836219263654,3.85759977601949,18268,4,2
1,3,0.0253471488015878,3.85422909622525,18168,4,2
1,3,0.274323659624264,3.85104080877426,18068,4,2
1,3,0.528204045076222,3.84801406084854,17968,4,2
1,3,0.787080728474361,3.84512917244863,17868,4,2
1,3,1.05102386829367,3.84236812020756,17768,4,2
1,3,1.32007921192577,3.83971501213701,17668,4,2
1,3,1.59426617234248,3.83715682140097,17568,4,2
1,3,1.87357821587967,3.83468465984554,17468,4,2
1,3,2.1579939816562,3.83229609105158,17368,4,2
1,3,2.44748572251668,3.82999592368617,17268,4,2
1,3,2.74201820860304,3.82779517610578,17168,4,2
1,3,3.04154646038069,3.8257097536633,17068,4,2
1,3,3.34601343614093,3.82375906506599,16968,4,2
1,3,3.65534766908875,3.82196462668055,16868,4,2
1,3,3.96946084717708,3.82034869829085,16768,4,2
1,3,4.2882453288013,3.81893298516522,16668,4,2
1,3,4.61157158709034,3.81773743766138,16568,4,2
1,3,4.93928557588064,3.81677917416788,16468,4,2
1,3,5.27120600963045,3.81607154849027,16368,4,2
1,3,5.60712154989122,3.81562338016861,16268,4,2
1,3,5.94678789050525,3.81543836052902,16168,4,2
1,3,6.28992473343667,3.81551464579545,16068,4,2
1,3,6.63621264727377,3.81584464344258,15968,4,2
1,3,6.98528979948088,3.81641499590326,15868,4,2
1,3,7.33674855415176,3.81720676122842,15768,4,2
1,3,7.69013192586466,3.81819578757462,15668,4,2
1,3,8.04492988064162,3.81935327584474,15568,4,2
1,3,8.40057547404479,3.8206465194693,15468,4,2
1,3,8.75644081682127,3.82203980969559,15368,4,2
1,3,9.11183285741236,3.82349548892002,15268,4,2
1,3,9.46598897099762,3.8249751324979,15168,4,2
1,3,9.81807234371344,3.82644083576806,15068,4,2
1,3,10.1671671407196,3.82785657702552,14968,4,2
1,3,10.5122734460354,3.82918962481609,14868,4,2
1,3,10.8523019620561,3.83041194973149,14768,4,2
1,3,11.1860684553371,3.83150159594397,14668,4,2
1,3,11.512287856751,3.83244395766984,14568,4,2
1,3,11.8295575318555,3.83323268976397,14468,4,2
1,3,12.1363087723971,3.83386877647478,14368,4,2
1,3,12.4308373425381,3.83435823243586,14268,4,2
1,3,12.7114565563486,3.83471030898512,14168,4,2
1,3,12.9766293769815,3.83493606366843,14068,4,2
1,3,13.2250767325591,3.83504719006649,13968,4,2
1,3,13.4559319195687,3.83505505567615,13868,4,2
1,3,13.6688477346766,3.83496990607845,13768,4,2
1,3,13.8640050488539,3.83480036777287,13668,4,2
1,3,14.0421076606156,3.83455335833188,13568,4,2
1,3,14.2042865128563,3.8342342808245,13468,4,2
1,3,14.3517797964935,3.83384699229968,13368,4,2
1,3,14.4857085248985,3.83339336385385,13268,4,2
1,3,14.6070505611699,3.83287300920446,13168,4,2
1,3,14.7166450099544,3.83228341445991,13068,4,2
1,3,14.8152161160296,3.831620350566,12968,4,2
1,3,14.9034220289923,3.83087833335454,12868,4,2
1,3,14.9818853435893,3.830051070312,12768,4,2
1,3,15.0511742910588,3.82913193037779,12668,4,2
1,3,15.111713800529,3.82811429139955,12568,4,2
1,3,15.1637350990396,3.82699163660326,12468,4,2
1,3,15.2072720092101,3.82575782958219,12368,4,2
1,3,15.2421600586323,3.82440776897937,12268,4,2
1,3,15.2680350516589,3.82293843928066,12168,4,2
1,3,15.2843367654878,3.82135042963099,12068,4,2
1,3,15.290340163727,3.8196498127201,11968,4,2
1,3,15.2852155284719,3.81784935498486,11868,4,2
1,3,15.2681470523112,3.81596920290515,11768,4,2
1,3,15.2383925286013,3.81403620804106,11668,4,2
1,3,15.1952838353254,3.81208239818342,11568,4,2
1,3,15.138223722661,3.81014329049084,11468,4,2
1,3,15.0666827228968,3.80825613598987,11368,4,2
1,3,14.9801961380515,3.80645813243534,11268,4,2
1,3,14.8783610519087,3.80478462571008,11168,4,2
1,3,14.7608333026686,3.80326730655443,11068,4,2
1,3,14.62732433867,3.80193238934575,10968,4,2
1,3,14.4775978633186,3.80079873482112,10868,4,2
1,3,14.3114661555634,3.79987584882684,10768,4,2
1,3,14.128785926349,3.79916165553083,10668,4,2
1,3,13.9294535415147,3.79863989428656,10568,4,2
1,3,13.7133994032835,3.79827694265252,10468,4,2
1,3,13.4805812369843,3.79801781243329,10368,4,2
1,3,13.2309759724364,3.79778101521751,10268,4,2
1,3,12.9645698413326,3.79745197174461,10168,4,2
1,3,12.6813462276958,3.79687465926844,10068,4,2
1,3,12.3812707065495,3.7958413278137,9968,4,2
1,3,12.0642725826592,3.79408042562083,9868,4,2
1,3,11.7302220913135,3.79124350970737,9768,4,2
1,3,11.3789022227386,3.78689304188812,9668,4,2
1,3,11.0099724425065,3.78049482260695,9568,4,2
1,3,10.622918643804,3.77142167258469,9468,4,2
1,3,10.2169952831281,3.75897962783241,9368,4,2
1,3,9.79115999192248,3.74247380688091,9268,4,2
1,3,9.34399385819633,3.72133770195742,9168,4,2
1,3,8.87360374570284,3.69535450301181,9068,4,2
1,3,8.37750284344861,3.66499336070782,8968,4,2
1,3,7.85246555519217,3.63184563535035,8868,4,2
1,3,7.29435652060202,3.59902714693791,8768,4,2
1,3,6.69792456549128,3.57111708023839,8668,4,2
1,3,6.05654814292937,3.55257187247347,8568,4,2
1,3,5.36192268514146,3.5423571999888,8468,4,2
1,3,4.60367954747534,3.52027797492939,8368,4,2
1,3,3.76892726166043,3.41422163814128,8268,4,2
1,3,2.84170096820498,3.00437440370178,8168,4,2
1,3,1.94770166034781,1.6885698702419,8068,4,2
1,3,3.20897366514269,0.872830987898219,7968,4,2
1,3,4.28211223863152,0.704497716136927,7868,4,2
1,3,3.64377786287324,0.725278743782629,7768,4,2
1,3,5.33160967632139,0.679488520028748,7668,4,2
1,3,6.7369521977361,0.659395753585845,7568,4,2
1,3,4.30149586778934,0.797899243103663,7468,4,2
1,3,1.68121880458028,0.956988584357576,7368,4,2
1,3,0.618145661506564,1.11842016551397,7268,4,2
1,3,2.73127934780118,1.03572697299369,7168,4,2
1,3,6.54153430354621,1.04568637097688,7068,4,2
1,3,4.06913740097851,0.700109541768836,6968,4,2
1,3,4.98368909290366,0.918548861890485,6868,4,2
1,3,1.828480009177,1.02246673335607,6768,4,2
1,3,0.854609427284744,0.976797673205169,6668,4,2
1,3,2.33752709931243,0.999676113333609,6568,4,2
1,3,3.27432213145861,0.864875853567244,6468,4,2
1,3,1.36700999426393,1.13563745942876,6368,4,2
1,3,0.556643478507464,1.10650667865872,6268,4,2
1,3,0.827155820624033,1.18802587828561,6168,4,2
1,3,1.22090788165704,0.994022548956367,6068,4,2
1,3,1.65982560683784,0.963956782908141,5968,4,2
1,3,1.6872579849964,0.982815359158443,5868,4,2
1,3,0.822815790771714,1.15531601444638,5768,4,2
1,3,0.478447368188354,1.1687769967591,5668,4,2
1,3,1.71753128340046,1.28299834714485,5568,4,2
1,3,3.93471053174857,1.2573205167324,5468,4,2
1,3,4.27693204304989,1.2281943309727,5368,4,2
1,3,3.17327442376438,1.27762824357372,5268,4,2
1,3,1.93566775073326,1.16320965742398,5168,4,2
1,3,1.12479780215129,1.26099889326661,5068,4,2
1,3,0.468948231123797,1.39334892873589,4968,4,2
1,3,0.217486772678094,1.29369832357801,4868,4,2
1,3,0.348114777914599,1.41613924086639,4768,4,2
1,3,0.76344392298139,1.33981406395448,4668,4,2
1,3,1.22979540595581,1.2991815958881,4568,4,2
1,3,1.43984437089879,1.34429463842763,4468,4,2
1,3,1.25919056313869,1.40868073140878,4368,4,2
1,3,0.882503392694635,1.412278006474,4268,4,2
1,3,0.620962530963299,1.46941371718452,4168,4,2
1,3,0.521896587551162,1.43463210739508,4068,4,2
1,3,0.754097902615905,1.41001700333034,3968,4,2
1,3,1.29256107939844,1.41466660438216,3868,4,2
1,3,1.65852328941954,1.3469867856442,3768,4,2
1,3,1.57387398574006,1.34648836318096,3668,4,2
1,3,1.29606310336298,1.30698009150576,3568,4,2
1,3,1.28832989419025,1.28258873565204,3468,4,2
1,3,1.24197429287538,1.25044988801371,3368,4,2
1,3,0.953507610355445,1.18868654378,3268,4,2
1,3,0.673211042863259,1.23423423303662,3168,4,2
1,3,0.414519421105216,1.30893183476957,3068,4,2
1,3,0.341235707852175,1.19467779582737,2968,4,2
1,3,0.611857920528565,1.39616849141322,2868,4,2
1,3,0.867404134188256,1.29199619269352,2768,4,2
1,3,0.855018151717668,1.31335004376487,2668,4,2
1,3,0.641369296924386,1.39237155588913,2568,4,2
1,3,0.368207357491483,1.50517587841303,2468,4,2
1,3,0.173731503448798,1.42087818488563,2368,4,2
